Team,Played,Won,Lost,Points
Kowloon Cricket Club 2,9,8,1,46
Hong Kong Football Club 2A,9,8,1,36
Hong Kong Football Club 2B,9,4,5,25
Hong Kong Cricket Club D2,9,1,8,13
Young Player 2,8,1,7,11
