Team,Played,Won,Lost,Points
Kowloon Cricket Club 4,10,8,2,44
X-Alpha 2,11,8,3,42
YLJR,10,8,2,41
TNGX,10,5,5,36
Hong Kong Football Club 4B,11,6,5,33
Sha Tin 1,10,6,4,32
Hong Kong Football Club 4A,11,4,7,28
The Squash Club 1,10,2,8,20
Hong Kong Cricket Club D4A,10,3,7,19
Hong Kong Cricket Club D4B,11,2,9,17
