Team,Played,Won,Lost,Points
Kowloon Cricket Club 6B,11,11,0,58
Hong Kong Football Club 6A,11,8,3,43
Uncles,10,6,4,34
Kowloon Cricket Club 6A,10,6,4,34
Hong Kong Football Club 6C,11,6,5,32
Ladies Recreation Club Div 6,10,6,4,30
Hong Kong Football Club 6B,10,5,5,30
Fusion Squash Club 1,10,5,5,29
Global Squash 1,10,2,8,22
X-Alpha 3,11,2,9,20
Hong Kong Cricket Club D6,10,2,8,19
Electrify Squash Div 6,10,3,7,18
