Team,Played,Won,Lost,Points
The Zero Squash Club D11,10,8,2,41
i-Mask Advance Squash Club 5,9,8,1,40
Electrify Squash Div 11,10,7,3,38
7NT,9,7,2,35
GMDBB,9,7,2,35
Alpha CUHK,10,7,3,33
South China Athletic Association,10,4,6,26
Sea Bear,10,2,8,20
ZOMA,9,2,7,19
Tuen Mun Squash Club,9,1,8,15
Invader Squash,9,0,9,10
