Team,Played,Won,Lost,Points
Sha Tin 4,9,9,0,52
RELAY 1,9,8,1,43
Thunder 2,10,7,3,35
Banbil,10,6,4,34
Hong Kong Cricket Club D10,10,6,4,34
United Services Recreation Club 3,10,4,6,27
Kwai Tsing District Squash Club,9,4,5,27
Mercury,9,2,7,18
Squashathon Advance,9,3,6,17
i-Mask Advance Squash Club 4,9,2,7,15
Bravo D10,10,1,9,10
