Team,Played,Won,Lost,Points,Playoffs,1,2,3,4,5,6
Kowloon Cricket Club 1A,10,8.300150075037518,1.6998499249624812,29.394697348674335,100.0,85.39269634817408,12.356178089044523,2.051025512756378,0.2001000500250125,0.0,0.0
Hong Kong Cricket Club 1,10,6.91895947973987,3.08104052026013,24.24862431215608,99.19959979989994,11.305652826413207,58.879439719859924,22.311155577788895,6.7033516758379195,0.80040020010005,0.0
Hong Kong Football Club 1A,10,5.807403701850925,4.192596298149075,21.943971985992995,96.09804902451226,3.1515757878939468,22.761380690345174,51.42571285642822,18.75937968984492,3.7518759379689848,0.1500750375187594
Hong Kong Football Club 1B,10,4.421710855427714,5.578289144572286,18.77888944472236,76.68834417208605,0.1500750375187594,5.002501250625312,19.909954977488745,51.62581290645323,21.91095547773887,1.4007003501750876
FWD,10,3.1330665332666334,6.866933466733366,15.936468234117058,27.01350675337669,0.0,1.0005002501250626,4.252126063031516,21.76088044022011,65.63281640820409,7.35367683841921
Kowloon Cricket Club 1B,10,1.4187093546773386,8.58129064532266,9.697348674337167,1.0005002501250626,0.0,0.0,0.05002501250625312,0.9504752376188095,7.903951975987994,91.09554777388695
