Home Team,vs,Away Team,Venue,Time,Result,Match Week,Date
Royal Hong Kong Yacht Club Div 13,v,TNG 2,Royal Hong Kong Yacht Club,19:00,"4-1(3-2,2-3,CR,CR,CR)",4,01/11/2024
M&M Squash,v,Greenfield,HK Squash Centre,19:00,"2-3(3-0,0-3,0-3,0-3,3-0)",4,01/11/2024
Bravo D13,v,North District Sports Association 2,Cornwall Street Squash Centre,19:00,"2-3(3-1,3-2,0-3,0-3,0-3)",4,01/11/2024
M&M Squash,v,North District Sports Association 2,Harbour Road Sports Centre,19:00,"1-4(3-1,0-3,0-3,2-3,0-3)",5,08/11/2024
Greenfield,v,TNG 2,Cornwall Street Squash Centre,19:00,"2-3(0-3,1-3,3-0,2-3,3-2)",5,08/11/2024
Royal Hong Kong Yacht Club Div 13,v,Squashathon PLZ,Royal Hong Kong Yacht Club,19:00,"3-2(3-1,1-3,0-3,3-0,3-0)",5,08/11/2024
Arctic Circle,v,Star River 3,HK Squash Centre,19:00,"3-2(3-1,3-2,1-3,0-3,3-0)",5,08/11/2024
Physical Chess 4,v,Vitality Squash 3,Cornwall Street Squash Centre,19:00,"2-3(0-3,2-3,3-0,0-3,CR)",5,08/11/2024
TNG 1,v,Bravo D13,Cornwall Street Squash Centre,19:00,"5-0(3-2,3-2,3-0,3-0,3-0)",5,08/11/2024
TNG 1,v,Vitality Squash 3,HK Squash Centre,19:00,"5-0(3-1,3-2,3-0,3-0,3-0)",6,15/11/2024
Physical Chess 4,v,Arctic Circle,Cornwall Street Squash Centre,19:00,"3-2(3-1,0-3,3-1,3-0,0-3)",6,15/11/2024
Star River 3,v,Royal Hong Kong Yacht Club Div 13,Cornwall Street Squash Centre,19:00,"0-5(1-3,0-3,0-3,1-3,0-3)",6,15/11/2024
Squashathon PLZ,v,Greenfield,Cornwall Street Squash Centre,19:00,"2-3(3-1,3-0,1-3,0-3,0-3)",6,15/11/2024
TNG 2,v,North District Sports Association 2,HK Squash Centre,19:00,"4-1(3-2,3-0,3-0,1-3,3-0)",6,15/11/2024
Bravo D13,v,M&M Squash,Yuen Long Jockey Club Squash Courts,19:00,"2-3(3-1,3-0,0-3,0-3,0-3)",6,15/11/2024
M&M Squash,v,TNG 2,HK Squash Centre,19:00,"1-4(0-3,0-3,0-3,0-3,3-1)",7,22/11/2024
North District Sports Association 2,v,Squashathon PLZ,Cornwall Street Squash Centre,19:00,"1-4(0-3,1-3,0-3,0-3,3-0)",7,22/11/2024
Greenfield,v,Star River 3,Cornwall Street Squash Centre,19:00,"5-0(3-1,3-1,3-2,3-2,3-0)",7,22/11/2024
Royal Hong Kong Yacht Club Div 13,v,Physical Chess 4,Royal Hong Kong Yacht Club,19:00,"4-1(3-1,3-1,2-3,3-1,3-0)",7,22/11/2024
Arctic Circle,v,TNG 1,Cornwall Street Squash Centre,19:00,"0-5(CR,CR,CR,CR,CR)",7,22/11/2024
Vitality Squash 3,v,Bravo D13,HK Squash Centre,19:00,"0-5(CR,CR,CR,CR,CR)",7,22/11/2024
Vitality Squash 3,v,Arctic Circle,Java Road Sports Centre,19:00,"0-5(1-3,0-3,CR,CR,CR)",8,29/11/2024
Royal Hong Kong Yacht Club Div 13,v,TNG 1,Royal Hong Kong Yacht Club,19:00,"2-3(0-3,0-3,3-2,1-3,3-1)",8,29/11/2024
Physical Chess 4,v,Greenfield,HK Squash Centre,19:00,"0-5(0-3,CR,CR,CR,CR)",8,29/11/2024
Star River 3,v,North District Sports Association 2,Cornwall Street Squash Centre,19:00,"1-4(0-3,0-3,2-3,3-1,0-3)",8,29/11/2024
Squashathon PLZ,v,M&M Squash,Cornwall Street Squash Centre,19:00,"2-3(0-3,3-0,0-3,3-0,0-3)",8,29/11/2024
Bravo D13,v,TNG 2,Cornwall Street Squash Centre,19:00,"1-4(3-0,0-3,CR,CR,CR)",8,29/11/2024
Arctic Circle,v,Royal Hong Kong Yacht Club Div 13,Pei Ho Street Sports Centre,19:00,"2-3(3-0,1-3,3-1,0-3,0-3)",9,03/01/2025
Vitality Squash 3,v,Greenfield,HK Squash Centre,19:00,"0-5(1-3,1-3,0-3,CR,CR)",9,03/01/2025
TNG 1,v,North District Sports Association 2,Cornwall Street Squash Centre,19:00,"4-1(3-2,0-3,3-1,3-1,3-2)",9,03/01/2025
Physical Chess 4,v,M&M Squash,Cornwall Street Squash Centre,19:00,"2-3(0-3,3-0,3-1,0-3,0-3)",9,03/01/2025
Star River 3,v,TNG 2,Kwun Chung Sports Centre,19:00,"3-2(3-2,1-3,2-3,3-0,WO)",9,03/01/2025
Bravo D13,v,Squashathon PLZ,HK Squash Centre,19:00,"1-4(3-0,0-3,0-3,0-3,0-3)",9,03/01/2025
Squashathon PLZ,v,Star River 3,HK Squash Centre,19:00,"5-0(3-1,3-0,3-0,3-1,3-0)",10,10/01/2025
TNG 2,v,Physical Chess 4,Cornwall Street Squash Centre,19:00,"4-1(3-0,3-1,2-3,3-0,3-0)",10,10/01/2025
M&M Squash,v,TNG 1,HK Squash Centre,19:00,"2-3(0-3,1-3,3-0,3-0,0-3)",10,10/01/2025
North District Sports Association 2,v,Vitality Squash 3,Cornwall Street Squash Centre,19:00,"4-1(3-0,3-0,1-3,3-0,CR)",10,10/01/2025
Greenfield,v,Arctic Circle,HK Squash Centre,19:00,"3-2(0-3,3-0,3-0,3-0,1-3)",10,10/01/2025
Royal Hong Kong Yacht Club Div 13,v,Bravo D13,Royal Hong Kong Yacht Club,19:00,"4-1(0-3,3-0,3-0,3-0,CR)",10,10/01/2025
TNG 2,v,TNG 1,Cornwall Street Squash Centre,19:00,"1-4(1-3,0-3,3-0,0-3,0-3)",11,17/01/2025
Greenfield,v,Royal Hong Kong Yacht Club Div 13,Tsing Yi Sports Centre,19:00,"2-3(1-3,3-1,2-3,3-1,0-3)",11,17/01/2025
North District Sports Association 2,v,Arctic Circle,Pei Ho Street Sports Centre,19:00,"2-3(0-3,0-3,3-0,1-3,3-2)",11,17/01/2025
M&M Squash,v,Vitality Squash 3,HK Squash Centre,19:00,"1-4(3-2,WO,0-3,0-3,0-3)",11,17/01/2025
Squashathon PLZ,v,Physical Chess 4,Cornwall Street Squash Centre,19:00,"4-1(3-0,2-3,3-0,CR,CR)",11,17/01/2025
Bravo D13,v,Star River 3,Yuen Long Jockey Club Squash Courts,19:00,"3-2(3-0,3-0,0-3,0-3,3-2)",11,17/01/2025
Physical Chess 4,v,Star River 3,HK Squash Centre,19:00,"3-2(3-0,0-3,1-3,3-1,3-2)",12,24/01/2025
TNG 1,v,Squashathon PLZ,HK Squash Centre,19:00,"4-1(3-0,1-3,3-1,3-0,3-1)",12,24/01/2025
TNG 2,v,Vitality Squash 3,Cornwall Street Squash Centre,19:00,"4-1(3-0,3-0,3-0,1-3,CR)",12,24/01/2025
Arctic Circle,v,M&M Squash,Pei Ho Street Sports Centre,19:00,"5-0(3-0,3-2,3-0,3-0,3-0)",12,24/01/2025
North District Sports Association 2,v,Royal Hong Kong Yacht Club Div 13,Pei Ho Street Sports Centre,19:00,"3-2(2-3,3-0,1-3,3-1,3-2)",12,24/01/2025
Greenfield,v,Bravo D13,Cornwall Street Squash Centre,19:00,"2-3(0-3,0-3,0-3,3-0,3-0)",12,24/01/2025
Greenfield,v,North District Sports Association 2,Tsing Yi Sports Centre,19:00,"2-3(1-3,1-3,3-1,1-3,3-2)",13,07/02/2025
M&M Squash,v,Royal Hong Kong Yacht Club Div 13,Harbour Road Sports Centre,19:00,"1-4(0-3,0-3,0-3,3-2,0-3)",13,07/02/2025
TNG 2,v,Arctic Circle,Cornwall Street Squash Centre,19:00,"4-1(3-1,3-0,3-0,3-1,1-3)",13,07/02/2025
Squashathon PLZ,v,Vitality Squash 3,Cornwall Street Squash Centre,19:00,"2-3(3-0,3-1,0-3,1-3,0-3)",13,07/02/2025
Star River 3,v,TNG 1,HK Squash Centre,19:00,"0-5(1-3,0-3,0-3,1-3,0-3)",13,07/02/2025
Physical Chess 4,v,Bravo D13,Cornwall Street Squash Centre,19:00,"3-2(0-3,0-3,CR,CR,CR)",13,07/02/2025
TNG 1,v,Physical Chess 4,Cornwall Street Squash Centre,19:00,"5-0(3-0,3-0,3-0,CR,CR)",14,14/02/2025
Star River 3,v,Vitality Squash 3,Kwun Chung Sports Centre,19:00,"2-3(3-0,3-1,0-3,0-3,0-3)",14,14/02/2025
Squashathon PLZ,v,Arctic Circle,Cornwall Street Squash Centre,19:00,"1-4(0-3,0-3,1-3,3-0,0-3)",14,14/02/2025
TNG 2,v,Royal Hong Kong Yacht Club Div 13,Cornwall Street Squash Centre,19:00,"5-0(3-1,3-2,3-0,3-0,3-2)",14,14/02/2025
Greenfield,v,M&M Squash,Cornwall Street Squash Centre,19:00,"3-2(1-3,0-3,CR,CR,CR)",14,14/02/2025
North District Sports Association 2,v,Bravo D13,Pei Ho Street Sports Centre,19:00,"2-3(0-3,0-3,1-3,3-0,CR)",14,14/02/2025
North District Sports Association 2,v,M&M Squash,Pei Ho Street Sports Centre,19:00,,15,21/02/2025
TNG 2,v,Greenfield,Cornwall Street Squash Centre,19:00,,15,21/02/2025
Squashathon PLZ,v,Royal Hong Kong Yacht Club Div 13,Cornwall Street Squash Centre,19:00,,15,21/02/2025
Star River 3,v,Arctic Circle,Cornwall Street Squash Centre,19:00,,15,21/02/2025
Vitality Squash 3,v,Physical Chess 4,Java Road Sports Centre,19:00,,15,21/02/2025
Bravo D13,v,TNG 1,Cornwall Street Squash Centre,19:00,,15,21/02/2025
Vitality Squash 3,v,TNG 1,HK Squash Centre,19:00,,16,28/02/2025
Arctic Circle,v,Physical Chess 4,HK Squash Centre,19:00,,16,28/02/2025
Royal Hong Kong Yacht Club Div 13,v,Star River 3,Royal Hong Kong Yacht Club,19:00,,16,28/02/2025
Greenfield,v,Squashathon PLZ,Cornwall Street Squash Centre,19:00,,16,28/02/2025
North District Sports Association 2,v,TNG 2,Pei Ho Street Sports Centre,19:00,,16,28/02/2025
M&M Squash,v,Bravo D13,HK Squash Centre,19:00,,16,28/02/2025
TNG 2,v,M&M Squash,Cornwall Street Squash Centre,19:00,,17,07/03/2025
Squashathon PLZ,v,North District Sports Association 2,Pei Ho Street Sports Centre,19:00,,17,07/03/2025
Star River 3,v,Greenfield,Pei Ho Street Sports Centre,19:00,,17,07/03/2025
Physical Chess 4,v,Royal Hong Kong Yacht Club Div 13,HK Squash Centre,19:00,,17,07/03/2025
TNG 1,v,Arctic Circle,Cornwall Street Squash Centre,19:00,,17,07/03/2025
Bravo D13,v,Vitality Squash 3,HK Squash Centre,19:00,,17,07/03/2025
Arctic Circle,v,Vitality Squash 3,Cornwall Street Squash Centre,19:00,,18,14/03/2025
TNG 1,v,Royal Hong Kong Yacht Club Div 13,Cornwall Street Squash Centre,19:00,,18,14/03/2025
Greenfield,v,Physical Chess 4,Cornwall Street Squash Centre,19:00,,18,14/03/2025
North District Sports Association 2,v,Star River 3,Cornwall Street Squash Centre,19:00,,18,14/03/2025
M&M Squash,v,Squashathon PLZ,Cornwall Street Squash Centre,19:00,,18,14/03/2025
TNG 2,v,Bravo D13,Cornwall Street Squash Centre,19:00,,18,14/03/2025
Squashathon PLZ,v,TNG 2,Cornwall Street Squash Centre,19:00,,19,21/03/2025
Star River 3,v,M&M Squash,Cornwall Street Squash Centre,19:00,,19,21/03/2025
Physical Chess 4,v,North District Sports Association 2,Cornwall Street Squash Centre,19:00,,19,21/03/2025
TNG 1,v,Greenfield,Cornwall Street Squash Centre,19:00,,19,21/03/2025
Vitality Squash 3,v,Royal Hong Kong Yacht Club Div 13,HK Squash Centre,19:00,,19,21/03/2025
Bravo D13,v,Arctic Circle,Yuen Long Jockey Club Squash Courts,19:00,,19,21/03/2025
Royal Hong Kong Yacht Club Div 13,v,Arctic Circle,Royal Hong Kong Yacht Club,19:00,,20,28/03/2025
Greenfield,v,Vitality Squash 3,Cornwall Street Squash Centre,19:00,,20,28/03/2025
North District Sports Association 2,v,TNG 1,Cornwall Street Squash Centre,19:00,,20,28/03/2025
M&M Squash,v,Physical Chess 4,Cornwall Street Squash Centre,19:00,,20,28/03/2025
TNG 2,v,Star River 3,Cornwall Street Squash Centre,19:00,,20,28/03/2025
Squashathon PLZ,v,Bravo D13,Cornwall Street Squash Centre,19:00,,20,28/03/2025
Star River 3,v,Squashathon PLZ,Cornwall Street Squash Centre,19:00,,21,11/04/2025
Physical Chess 4,v,TNG 2,Cornwall Street Squash Centre,19:00,,21,11/04/2025
TNG 1,v,M&M Squash,Cornwall Street Squash Centre,19:00,,21,11/04/2025
Vitality Squash 3,v,North District Sports Association 2,HK Squash Centre,19:00,,21,11/04/2025
Arctic Circle,v,Greenfield,Cornwall Street Squash Centre,19:00,,21,11/04/2025
Bravo D13,v,Royal Hong Kong Yacht Club Div 13,Cornwall Street Squash Centre,19:00,,21,11/04/2025
TNG 2,v,Squashathon PLZ,Cornwall Street Squash Centre,19:00,,22,02/05/2025
M&M Squash,v,Star River 3,Cornwall Street Squash Centre,19:00,,22,02/05/2025
North District Sports Association 2,v,Physical Chess 4,Cornwall Street Squash Centre,19:00,,22,02/05/2025
Greenfield,v,TNG 1,HK Squash Centre,19:00,,22,02/05/2025
Royal Hong Kong Yacht Club Div 13,v,Vitality Squash 3,Royal Hong Kong Yacht Club,19:00,,22,02/05/2025
Arctic Circle,v,Bravo D13,Cornwall Street Squash Centre,19:00,,22,02/05/2025
