Team,Rubber 1 Win %,Rubber 2 Win %,Rubber 3 Win %,Rubber 4 Win %,Rubber 5 Win %,avg_win_perc,Total Rubbers
Hong Kong Football Club M2C,0.0,50.0,75.0,100.0,100.0,65.0,20
Hong Kong Football Club M2A,50.0,50.0,100.0,75.0,50.0,65.0,20
United Services Recreation Club M2,75.0,50.0,75.0,50.0,75.0,65.0,20
Hong Kong Cricket Club M2,40.0,40.0,80.0,100.0,60.0,64.0,25
Royal Hong Kong Yacht Club M2,85.71428571428571,14.285714285714285,28.57142857142857,57.14285714285714,42.857142857142854,45.71428571428571,35
Old Squash Fellows,80.0,80.0,20.0,0.0,0.0,36.0,25
Hong Kong Football Club M2B,33.33333333333333,66.66666666666666,33.33333333333333,0.0,33.33333333333333,33.33333333333333,15
Ladies Recreation Club M2,20.0,60.0,20.0,40.0,20.0,32.0,25
Titlows Squash Team,16.666666666666664,0.0,0.0,0.0,20.0,7.333333333333333,29
