Team,Rubber 1 Win %,Rubber 2 Win %,Rubber 3 Win %,Rubber 4 Win %,Rubber 5 Win %,avg_win_perc,Total Rubbers
YLJR 2,100.0,100.0,100.0,100.0,50.0,90.0,10.0
Physical Chess 3,75.0,50.0,50.0,75.0,100.0,70.0,20.0
TNG 1,50.0,50.0,100.0,100.0,0.0,60.0,6.0
Smart Squash 1,71.42857142857143,57.14285714285714,71.42857142857143,14.285714285714285,28.57142857142857,48.57142857142857,35.0
JAVA,75.0,25.0,25.0,50.0,33.33333333333333,41.666666666666664,19.0
i-Mask Advance Squash Club 4,0.0,50.0,0.0,50.0,100.0,40.0,10.0
Friend Club 4,33.33333333333333,33.33333333333333,33.33333333333333,33.33333333333333,0.0,26.666666666666664,12.0
