Team,Rubber 1 Win %,Rubber 2 Win %,Rubber 3 Win %,Rubber 4 Win %,Rubber 5 Win %,avg_win_perc
Phoenix,100.0,100.0,100.0,100.0,100.0,100.0
Hong Kong Cricket Club M3,66.66666666666666,66.66666666666666,66.66666666666666,100.0,100.0,80.0
Hong Kong Football Club M3A,50.0,50.0,75.0,75.0,50.0,60.0
Kowloon Cricket Club M3,60.0,80.0,80.0,20.0,60.0,60.0
Royal Hong Kong Yacht Club M3,20.0,60.0,60.0,20.0,80.0,48.0
Hong Kong Club Blue,66.66666666666666,0.0,33.33333333333333,66.66666666666666,33.33333333333333,39.999999999999986
United Services Recreation Club M3,16.666666666666664,16.666666666666664,33.33333333333333,66.66666666666666,33.33333333333333,33.33333333333333
Bolton,0.0,28.57142857142857,14.285714285714285,42.857142857142854,42.857142857142854,25.71428571428571
Hong Kong Football Club M3B,0.0,0.0,0.0,50.0,0.0,10.0
