Team,Rubber 1 Win %,Rubber 2 Win %,Rubber 3 Win %,avg_win_perc,Total Rubbers
Hong Kong Football Club 1,100.0,100.0,66.66666666666666,88.88888888888887,9
FWD,100.0,50.0,50.0,66.66666666666667,6
Hong Kong Cricket Club 1,66.66666666666666,33.33333333333333,66.66666666666666,55.55555555555554,9
Kowloon Cricket Club 1B,33.33333333333333,66.66666666666666,0.0,33.33333333333333,8
Kowloon Cricket Club 1A,33.33333333333333,66.66666666666666,0.0,33.33333333333333,8
