Team,Rubber 1 Win %,Rubber 2 Win %,Rubber 3 Win %,Rubber 4 Win %,Rubber 5 Win %,avg_win_perc,Total Rubbers
X-Alpha 4,71.42857142857143,100.0,85.71428571428571,100.0,100.0,91.42857142857143,34
Fusion Squash Club 2,60.0,80.0,80.0,75.0,75.0,74.0,23
Vitality Squash 2,60.0,40.0,40.0,20.0,33.33333333333333,38.666666666666664,23
Happy Squash 3,37.5,50.0,12.5,37.5,50.0,37.5,40
i-Mask Advance Squash Club 8,100.0,0.0,33.33333333333333,33.33333333333333,0.0,33.33333333333333,14
Smart Squash 2,50.0,50.0,40.0,0.0,25.0,33.0,26
Friend Club 6,16.666666666666664,16.666666666666664,0.0,25.0,33.33333333333333,18.333333333333332,23
i-Mask Advance Squash Club 7,0.0,50.0,0.0,0.0,0.0,10.0,9
