Home Team,Away Team,Venue,Match Week,Date,Avg Simulated Home Points,Avg Simulated Away Points
JESSICA Smashin' Mochi,Hong Kong Football Club L4,HK Squash Centre,18,2025-03-14,1.8915783156631327,2.1084216843368675
i-Mask Advance Squash Club L4,Hong Kong Cricket Club L4,Cornwall Street Squash Centre,18,2025-03-14,0.8719743948789758,3.128025605121024
Hong Kong Football Club JSA,Electrify Squash Ladies,Hong Kong Football Club,18,2025-03-14,3.151630326065213,0.8483696739347869
Electrify Squash Ladies,JESSICA L4,HK Squash Centre,19,2025-03-21,0.8065613122624525,3.1934386877375474
Hong Kong Cricket Club L4,Hong Kong Football Club JSA,Hong Kong Cricket Club,19,2025-03-21,2.046609321864373,1.9533906781356272
i-Mask Advance Squash Club L4,JESSICA Smashin' Mochi,Cornwall Street Squash Centre,19,2025-03-21,1.5465093018603722,2.453490698139628
Hong Kong Football Club L4,i-Mask Advance Squash Club L4,Hong Kong Football Club,20,2025-03-28,2.8255651130226047,1.1744348869773955
JESSICA Smashin' Mochi,Hong Kong Football Club JSA,HK Squash Centre,20,2025-03-28,1.1252250450090018,2.874774954990998
Hong Kong Cricket Club L4,JESSICA L4,Hong Kong Cricket Club,20,2025-03-28,1.8545709141828366,2.1454290858171636
i-Mask Advance Squash Club L4,Hong Kong Football Club JSA,Cornwall Street Squash Centre,21,2025-04-11,0.7441488297659532,3.2558511702340467
JESSICA L4,Hong Kong Football Club L4,HK Squash Centre,21,2025-04-11,2.993398679735947,1.006601320264053
Electrify Squash Ladies,JESSICA Smashin' Mochi,HK Squash Centre,21,2025-04-11,1.832766553310662,2.167233446689338
