Home Team,Away Team,Venue,Match Week,Date,Avg Simulated Home Points,Avg Simulated Away Points
SocGen Squash,Fusion Squash Club 2,HK Squash Centre,18,2025-03-14,2.836367273454691,3.163632726545309
Sha Tin 6,Energy Squash Club 1,Cornwall Street Squash Centre,18,2025-03-14,3.967393478695739,2.032606521304261
HKIS Div 13,X-Alpha 5,HK Squash Centre,18,2025-03-14,3.4436887377475496,2.5563112622524504
Kinetic 4,Electrify Squash Div 13,Pei Ho Street Sports Centre,18,2025-03-14,1.7215443088617723,4.278455691138228
i-Mask Advance Squash Club 5,Happy Squash 4,Cornwall Street Squash Centre,18,2025-03-14,3.857371474294859,2.142628525705141
Energy Squash Club 2,Yuen Long District Sports Association Limited,HK Squash Centre,18,2025-03-14,4.015403080616124,1.9845969193838768
Energy Squash Club 2,Happy Squash 4,HK Squash Centre,19,2025-03-21,4.098219643928786,1.9017803560712143
i-Mask Advance Squash Club 5,Electrify Squash Div 13,Cornwall Street Squash Centre,19,2025-03-21,1.7125425085017003,4.2874574914983
Kinetic 4,X-Alpha 5,Pei Ho Street Sports Centre,19,2025-03-21,2.8115623124624927,3.1884376875375073
Energy Squash Club 1,HKIS Div 13,Kwun Chung Sports Centre,19,2025-03-21,2.805761152230446,3.194238847769554
Sha Tin 6,Fusion Squash Club 2,Cornwall Street Squash Centre,19,2025-03-21,3.168233646729346,2.831766353270654
SocGen Squash,Yuen Long District Sports Association Limited,HK Squash Centre,19,2025-03-21,4.512302460492099,1.4876975395079015
Sha Tin 6,SocGen Squash,Cornwall Street Squash Centre,20,2025-03-28,3.375475095019004,2.624524904980996
HKIS Div 13,Fusion Squash Club 2,HK Squash Centre,20,2025-03-28,2.619523904780956,3.380476095219044
Kinetic 4,Energy Squash Club 1,Pei Ho Street Sports Centre,20,2025-03-28,2.9103820764152832,3.0896179235847168
i-Mask Advance Squash Club 5,X-Alpha 5,Cornwall Street Squash Centre,20,2025-03-28,2.788357671534307,3.211642328465693
Energy Squash Club 2,Electrify Squash Div 13,HK Squash Centre,20,2025-03-28,2.019603920784157,3.980396079215843
Happy Squash 4,Yuen Long District Sports Association Limited,Wai Tsuen Sports Centre,20,2025-03-28,2.901380276055211,3.098619723944789
Electrify Squash Div 13,Happy Squash 4,HK Squash Centre,21,2025-04-11,4.9081816363272655,1.0918183636727345
X-Alpha 5,Energy Squash Club 2,Tai Po Sports Ground,21,2025-04-11,2.976595319063813,3.023404680936187
Energy Squash Club 1,i-Mask Advance Squash Club 5,Kwun Chung Sports Centre,21,2025-04-11,3.3862772554510903,2.6137227445489097
Fusion Squash Club 2,Kinetic 4,HK Squash Centre,21,2025-04-11,4.095219043808762,1.9047809561912383
SocGen Squash,HKIS Div 13,HK Squash Centre,21,2025-04-11,3.2408481696339266,2.7591518303660734
Yuen Long District Sports Association Limited,Sha Tin 6,Yuen Long Jockey Club Squash Courts,21,2025-04-11,1.5913182636527305,4.40868173634727
Happy Squash 4,Energy Squash Club 2,Cornwall Street Squash Centre,22,2025-05-02,2.131026205241048,3.868973794758952
Electrify Squash Div 13,i-Mask Advance Squash Club 5,HK Squash Centre,22,2025-05-02,4.535907181436287,1.4640928185637128
X-Alpha 5,Kinetic 4,Cornwall Street Squash Centre,22,2025-05-02,3.536507301460292,2.463492698539708
HKIS Div 13,Energy Squash Club 1,HK Squash Centre,22,2025-05-02,3.4716943388677737,2.5283056611322263
Fusion Squash Club 2,Sha Tin 6,HK Squash Centre,22,2025-05-02,3.0982196439287857,2.9017803560712143
Yuen Long District Sports Association Limited,SocGen Squash,Cornwall Street Squash Centre,22,2025-05-02,1.7137427485497099,4.28625725145029
