Team,Rubber 1 Win %,Rubber 2 Win %,Rubber 3 Win %,Rubber 4 Win %,Rubber 5 Win %,avg_win_perc,Total Rubbers
SKCSC,62.5,87.5,87.5,50.0,62.5,70.0,40
United Services Recreation Club M4,44.44444444444444,44.44444444444444,55.55555555555556,100.0,88.88888888888889,66.66666666666667,45
Hong Kong Football Club M4A,100.0,57.14285714285714,85.71428571428571,28.57142857142857,42.857142857142854,62.85714285714285,35
Hong Kong Football Club M4B,85.71428571428571,42.857142857142854,57.14285714285714,28.57142857142857,42.857142857142854,51.42857142857142,35
WAKO,12.5,87.5,50.0,25.0,25.0,40.0,40
Royal Hong Kong Yacht Club M4,0.0,44.44444444444444,44.44444444444444,44.44444444444444,62.5,39.166666666666664,44
Hong Kong Club Blue,50.0,37.5,0.0,37.5,57.14285714285714,36.42857142857143,39
Bolton,33.33333333333333,44.44444444444444,44.44444444444444,22.22222222222222,11.11111111111111,31.111111111111107,45
