Team,Rubber 1 Win %,Rubber 2 Win %,Rubber 3 Win %,Rubber 4 Win %,Rubber 5 Win %,avg_win_perc,Total Rubbers
Electrify Squash Div 13,100.0,100.0,100.0,50.0,100.0,90.0,9
Fusion Squash Club 2,66.66666666666666,100.0,66.66666666666666,66.66666666666666,100.0,80.0,14
SocGen Squash,25.0,66.66666666666666,66.66666666666666,100.0,100.0,71.66666666666666,13
Sha Tin 6,83.33333333333334,83.33333333333334,33.33333333333333,66.66666666666666,50.0,63.33333333333333,26
HKIS Div 13,50.0,50.0,0.0,100.0,0.0,40.0,6
Energy Squash Club 2,0.0,66.66666666666666,66.66666666666666,50.0,0.0,36.666666666666664,12
i-Mask Advance Squash Club 5,100.0,25.0,50.0,0.0,0.0,35.0,15
X-Alpha 5,100.0,0.0,20.0,20.0,0.0,28.0,24
Happy Squash 4,37.5,62.5,12.5,25.0,0.0,27.5,40
Yuen Long District Sports Association Limited,42.857142857142854,14.285714285714285,28.57142857142857,20.0,20.0,25.142857142857142,31
Kinetic 4,60.0,0.0,20.0,25.0,0.0,21.0,21
Energy Squash Club 1,40.0,0.0,20.0,20.0,0.0,16.0,23
