Team Name,Home,Average Home Score,Average Away Score,home_away_diff
The Squash Club 1,Cornwall Street Squash Centre,2.3333333333333335,1.3333333333333333,1.0000000000000002
Hong Kong Football Club 5A,Hong Kong Football Club,4.25,3.25,1.0
Physical Chess 1,Cornwall Street Squash Centre,3.5,2.6666666666666665,0.8333333333333335
X-Alpha 2,Cornwall Street Squash Centre,4.0,3.25,0.75
i-Mask Advance Squash Club 1,Cornwall Street Squash Centre,1.25,0.6,0.65
Squashathon,Cornwall Street Squash Centre,2.5,1.8571428571428572,0.6428571428571428
Hong Kong Racketlon Association 1,Cornwall Street Squash Centre,2.3333333333333335,1.75,0.5833333333333335
Happy Squash 2,Wai Tsuen Sports Centre,2.625,2.111111111111111,0.5138888888888888
Uncle,Cornwall Street Squash Centre,2.2,1.75,0.4500000000000002
Hong Kong Football Club 5B,Hong Kong Football Club,2.5,2.375,0.125
