Team,Rubber 1 Win %,Rubber 2 Win %,Rubber 3 Win %,Rubber 4 Win %,Rubber 5 Win %,avg_win_perc
Ladies Recreation Club M2,25.0,25.0,12.5,12.5,12.5,17.5
Hong Kong Football Club M2A,16.66666666666667,16.666666666666657,-33.33333333333334,16.666666666666657,66.66666666666667,16.66666666666667
Old Squash Fellows,12.5,0.0,12.5,12.5,42.857142857142854,16.07142857142857
Hong Kong Football Club M2B,-49.99999999999999,16.666666666666686,50.000000000000014,66.66666666666669,-16.66666666666667,13.333333333333343
Hong Kong Cricket Club M2,0.0,50.0,0.0,0.0,12.5,12.5
Hong Kong Football Club M2C,0.0,33.33333333333334,16.666666666666686,0.0,0.0,10.0
Titlows Squash Team,-12.5,0.0,25.0,25.0,10.714285714285715,9.642857142857142
United Services Recreation Club M2,-12.5,25.0,-12.5,12.5,0.0,2.5
Royal Hong Kong Yacht Club M2,-37.5,0.0,12.5,-25.0,25.0,-5.0
