Team,Rubber 1 Win %,Rubber 2 Win %,Rubber 3 Win %,Rubber 4 Win %,Rubber 5 Win %,avg_win_perc
Smart Squash 1,17.5,37.5,0.0,62.5,-37.5,16.0
TNG 1,0.0,25.0,-50.0,0.0,75.0,10.0
YLJR 2,-33.33333333333334,0.0,0.0,-33.33333333333334,50.0,-3.333333333333343
JAVA,-41.66666666666667,-2.7777777777777786,30.555555555555557,-38.888888888888886,-4.761904761904759,-11.507936507936506
i-Mask Advance Squash Club 4,0.0,-50.0,0.0,0.0,-50.0,-20.0
Friend Club 4,-25.0,-50.0,-25.0,-16.66666666666667,0.0,-23.333333333333336
Physical Chess 3,-80.0,-40.0,-40.0,20.0,0.0,-28.0
