Team,Rubber 1 Win %,Rubber 2 Win %,Rubber 3 Win %,Rubber 4 Win %,avg_win_perc
Hong Kong Football Club L3C,17.85714285714286,57.142857142857146,5.714285714285715,21.42857142857143,25.535714285714292
Hong Kong Football Club L3B,40.0,20.0,17.14285714285714,6.666666666666657,20.952380952380935
Hong Kong Cricket Club Rockettes,15.873015873015873,49.206349206349216,17.85714285714286,0.0,20.734126984126988
The Squash Club Ladies,33.33333333333333,0.0,20.83333333333333,16.666666666666664,17.70833333333333
JESSICA Smashin' Mochi,0.0,11.111111111111114,33.33333333333334,22.222222222222214,16.666666666666657
Hong Kong Football Club L3A,-16.666666666666657,0.0,33.33333333333334,41.66666666666666,14.583333333333343
Physical Chess Ladies,-28.571428571428577,28.57142857142857,26.19047619047619,-5.0,5.297619047619044
