Team,Rubber 1 Win %,Rubber 2 Win %,Rubber 3 Win %,Rubber 4 Win %,avg_win_perc
Young Player 2,-16.07142857142857,0.0,-3.5714285714285694,57.142857142857146,9.375000000000004
Hong Kong Cricket Club 2,0.0,0.0,0.0,25.0,6.25
Hong Kong Football Club 2A,-40.0,-3.333333333333343,13.333333333333343,26.66666666666667,-0.8333333333333286
Kowloon Cricket Club 2,-12.5,-12.5,12.5,-8.92857142857143,-5.357142857142861
Hong Kong Football Club 2B,-33.333333333333336,-16.666666666666657,0.0,-16.666666666666686,-16.666666666666664
