Team,Rubber 1 Win %,Rubber 2 Win %,Rubber 3 Win %,Rubber 4 Win %,Rubber 5 Win %,avg_win_perc
Hong Kong Football Club L2C,0.0,33.33333333333333,16.66666666666667,-6.666666666666671,100.0,28.666666666666664
JESSICA L2,10.0,16.666666666666657,15.277777777777786,4.166666666666671,0.0,9.222222222222229
Hong Kong Football Club L2B,0.0,16.666666666666657,0.0,16.666666666666686,0.0,6.666666666666664
Kowloon Cricket Club L2,-10.0,-10.0,40.0,11.1111111111111,0.0,6.2222222222222285
Hong Kong Cricket Club L2,0.0,-20.0,0.0,-7.5,0.0,-5.5
Hong Kong Football Club L2A,0.0,-40.0,10.0,-26.666666666666657,0.0,-11.333333333333329
