Team,Rubber 1 Win %,Rubber 2 Win %,Rubber 3 Win %,avg_win_perc
Hong Kong Football Club M1A,0.0,-16.666666666666657,20.0,1.1111111111111143
Hong Kong Cricket Club M1B,0.0,-16.66666666666667,16.666666666666664,0.0
Ladies Recreation Club M1,-25.0,0.0,25.0,0.0
Hong Kong Football Club M1B,0.0,-16.666666666666657,0.0,-5.555555555555557
Hong Kong Cricket Club M1A,-33.33333333333333,-16.666666666666664,0.0,-16.66666666666666
