Team,Played,Won,Lost,Points,Rubbers For,Rubbers Against,CRs Given,CRs Received,WOs Given,WOs Received
The Squash Club 3,11,10,1,57,47,8,3,2,0,1
Craigengower Cricket Club,11,8,3,43,35,20,3,0,0,0
North District Sports Association 1,11,7,4,42,35,20,0,2,0,0
Arctic Circle,10,8,2,37,29,21,0,3,0,0
X-Alpha 5,11,6,5,34,28,27,0,8,0,0
MM Squash,10,4,6,26,23,27,6,0,1,0
Star River 2,11,3,8,22,19,36,1,0,0,0
Squashathon SocGen,11,2,9,18,16,39,2,0,0,0
Greenfield,10,0,10,8,8,42,0,0,0,0
