Team,Played,Won,Lost,Points,Rubbers For,Rubbers Against,CRs Given,CRs Received,WOs Given,WOs Received
Hong Kong Cricket Club D15,12,12,0,59,47,13,0,0,0,0
Squash Busters,12,10,2,49,39,21,0,10,0,1
Squashathon X,12,7,5,39,33,27,6,2,1,0
United Services Recreation Club 4,12,5,7,39,35,25,5,1,1,0
Royal Hong Kong Yacht Club Div 15,12,7,5,38,31,29,0,6,0,2
Sha Tin 6,12,4,8,30,28,32,3,1,2,1
North District Sports Association 3,12,3,9,27,24,36,0,2,0,1
HKIS Div 15,12,0,12,2,3,57,8,0,1,0
