Team,Played,Won,Lost,Points,Rubbers For,Rubbers Against,CRs Given,CRs Received,WOs Given,WOs Received
Kowloon Cricket Club M3,10,9,1,47,38,12,0,0,0,0
Hong Kong Football Club M3A,10,7,3,44,37,13,0,2,0,0
Hong Kong Cricket Club M3,10,7,3,41,34,16,2,2,0,0
Hong Kong Football Club M3B,10,7,3,36,29,21,0,1,0,0
Royal Hong Kong Yacht Club M3,10,4,6,29,25,25,0,0,0,0
Titlows Squash Master,11,1,10,10,9,46,0,5,0,0
OSF,11,1,10,9,8,47,8,0,0,0
