Team,Played,Won,Lost,Points,Rubbers For,Rubbers Against,CRs Given,CRs Received,WOs Given,WOs Received
Hong Kong Football Club M2A,10,8,2,42,34,16,0,0,0,0
Hong Kong Cricket Club M2,10,6,4,38,32,18,0,1,0,0
Hong Kong Football Club M2B,10,5,5,28,23,27,0,0,0,0
Ladies Recreation Club M2,9,4,5,25,21,24,0,0,0,0
United Services Recreation Club M2,9,1,8,11,10,35,1,0,0,0
