Team,Played,Won,Lost,Points,Rubbers For,Rubbers Against
X-Alpha 2,14,12,2,63,51,19
Hong Kong Football Club 5A,14,12,2,62,50,20
Physical Chess 1,14,11,3,54,43,27
Hong Kong Racketlon Association 1,14,8,6,47,39,31
Uncle,14,7,7,40,35,35
Squashathon,14,6,8,36,32,38
Happy Squash 2,14,5,9,34,30,40
The Squash Club 1,14,4,10,34,30,40
Hong Kong Football Club 5B,14,4,10,32,28,42
i-Mask Advance Squash Club 1,14,1,13,13,12,58
