Team,Rubber 1 Win %,Rubber 2 Win %,Rubber 3 Win %,Rubber 4 Win %,Rubber 5 Win %,avg_win_perc,Total Rubbers
North District Sports Association 1,50.0,100.0,100.0,75.0,75.0,80.0,25
Sea Bear,66.66666666666666,83.33333333333334,83.33333333333334,100.0,66.66666666666666,80.0,30
Alpha CUHK,85.71428571428571,71.42857142857143,66.66666666666666,83.33333333333334,75.0,76.42857142857142,30
Winter Warriors,83.33333333333334,83.33333333333334,80.0,40.0,75.0,72.33333333333334,26
South China Athletic Association,71.42857142857143,71.42857142857143,71.42857142857143,28.57142857142857,57.14285714285714,60.0,35
ZOMA,57.14285714285714,57.14285714285714,60.0,40.0,66.66666666666666,56.19047619047619,27
Hong Kong Football Club 12A,11.11111111111111,55.55555555555556,44.44444444444444,75.0,75.0,52.222222222222214,43
Hong Kong Football Club 12B,25.0,50.0,37.5,28.57142857142857,50.0,38.21428571428571,37
Hong Kong Racketlon Assoication 2,66.66666666666666,0.0,66.66666666666666,0.0,40.0,34.666666666666664,29
Star River 2,25.0,62.5,0.0,50.0,25.0,32.5,32
CSD Squash Team,71.42857142857143,14.285714285714285,20.0,33.33333333333333,0.0,27.809523809523807,24
Latecomers,71.42857142857143,0.0,0.0,14.285714285714285,0.0,17.142857142857146,31
