Team,Played,Won,Lost,Points,Rubbers For,Rubbers Against,CRs Given,CRs Received,WOs Given,WOs Received
Hong Kong Football Club L2B,20,19,1,86,67,13,0,26,0,0
Kowloon Cricket Club L2B,20,16,4,75,59,22,3,22,0,0
Hong Kong Football Club L2A,20,10,10,56,46,34,2,26,0,0
Hong Kong Cricket Club L2,20,7,13,45,38,42,0,22,0,0
Kowloon Cricket Club L2A,20,8,12,39,31,50,27,16,0,0
JESSICA L2 [withdrawal],20,0,20,0,0,80,80,0,0,0
