Team,Played,Won,Lost,Points,Rubbers For,Rubbers Against,CRs Given,CRs Received,WOs Given,WOs Received
JESSICA L3,16,13,3,58,46,18,0,11,1,0
Hong Kong Football Club L3B,16,10,6,45,35,29,6,2,0,1
Hong Kong Cricket Club L3,16,9,7,42,33,31,3,5,0,0
Hong Kong Football Club L3A,16,4,12,32,28,36,5,6,0,0
Hong Kong Football Club L3C,16,4,12,22,18,46,12,2,0,0
