Team,Played,Won,Lost,Points,Rubbers For,Rubbers Against,CRs Given,CRs Received,WOs Given,WOs Received
Hong Kong Cricket Club M2,16,10,6,63,53,27,2,2,0,0
Hong Kong Football Club M2A,16,12,4,62,50,30,0,2,0,0
Hong Kong Football Club M2B,16,11,5,57,46,34,0,6,0,0
Ladies Recreation Club M2,16,6,10,43,37,43,1,0,0,0
United Services Recreation Club M2,16,1,15,15,14,66,7,0,0,0
