Home Team,vs,Away Team,Venue,Time,Result,Match Week,Date
Hong Kong Cricket Club 4,v,Hong Kong Football Club 9,Hong Kong Cricket Club (HKCC),19:00,"4-1(2-3,3-1,3-0,3-0,3-0)",1,04/10/2016
Star River 1,v,Revolution,Cornwall Street (CSPSC),19:00,"3-2(3-0,2-3,3-0,3-0,0-3)",1,04/10/2016
Honey Badger SC 1,v,DG Audio,HK Squash Centre (HKSC),19:00,"4-1(3-0,1-3,3-0,3-1,3-0)",1,04/10/2016
Head Shatin 4,v,Twister 1,Cornwall Street (CSPSC),19:00,"0-5(1-3,1-3,1-3,1-3,1-3)",1,04/10/2016
Hong Kong Football Club 9,v,DG Audio,Hong Kong Football Club (HKFC),19:15,"3-2(3-1,2-3,3-0,1-3,3-0)",2,11/10/2016
Star River 1,v,Honey Badger SC 1,Cornwall Street (CSPSC),19:00,"1-4(3-0,1-3,1-3,0-3,1-3)",2,11/10/2016
Hong Kong Cricket Club 4,v,Head Shatin 4,Hong Kong Cricket Club (HKCC),19:00,"3-2(3-0,3-0,1-3,0-3,3-2)",2,11/10/2016
Twister 1,v,Revolution,Cornwall Street (CSPSC),19:00,"3-2(2-3,3-2,3-0,2-3,3-0)",2,11/10/2016
Honey Badger SC 1,v,Twister 1,HK Squash Centre (HKSC),19:00,"4-1(3-2,3-1,3-0,3-1,2-3)",3,18/10/2016
DG Audio,v,Star River 1,Java Road (JRSC),19:00,"2-3(0-3,3-2,1-3,1-3,3-0)",3,18/10/2016
Revolution,v,Hong Kong Cricket Club 4,HK Squash Centre (HKSC),19:00,"0-5(0-3,0-3,0-3,0-3,0-3)",3,18/10/2016
Head Shatin 4,v,Hong Kong Football Club 9,Cornwall Street (CSPSC),19:00,"2-3(0-3,3-2,2-3,3-0,1-3)",3,18/10/2016
Head Shatin 4,v,Revolution,Cornwall Street (CSPSC),19:00,"4-1(1-3,3-0,3-0,3-0,3-0)",4,25/10/2016
DG Audio,v,Twister 1,Java Road (JRSC),19:00,"2-3(3-2,0-3,2-3,0-3,3-0)",4,25/10/2016
Hong Kong Cricket Club 4,v,Honey Badger SC 1,Hong Kong Cricket Club (HKCC),19:00,"2-3(3-1,3-1,2-3,0-3,0-3)",4,25/10/2016
Hong Kong Football Club 9,v,Star River 1,Hong Kong Football Club (HKFC),19:15,"4-1(3-1,3-0,1-3,3-2,3-0)",4,25/10/2016
Honey Badger SC 1,v,Head Shatin 4,HK Squash Centre (HKSC),19:00,"3-2(3-0,3-2,2-3,3-0,2-3)",5,01/11/2016
Hong Kong Football Club 9,v,Revolution,Hong Kong Football Club (HKFC),19:15,"4-1(1-3,3-2,3-0,3-2,3-0)",5,01/11/2016
Star River 1,v,Twister 1,Cornwall Street (CSPSC),19:00,"4-1(3-1,3-0,1-3,3-2,3-1)",5,01/11/2016
Hong Kong Cricket Club 4,v,DG Audio,Hong Kong Cricket Club (HKCC),19:00,"5-0(3-1,3-0,3-0,3-0,3-0)",5,01/11/2016
Head Shatin 4,v,DG Audio,Cornwall Street (CSPSC),19:00,"3-2(3-1,3-0,3-1,0-3,1-3)",6,08/11/2016
Hong Kong Football Club 9,v,Twister 1,Hong Kong Football Club (HKFC),19:15,"2-3(3-0,0-3,3-1,2-3,0-3)",6,08/11/2016
Revolution,v,Honey Badger SC 1,HK Squash Centre (HKSC),19:00,"0-5(0-3,2-3,0-3,1-3,1-3)",6,08/11/2016
Hong Kong Cricket Club 4,v,Star River 1,Hong Kong Cricket Club (HKCC),19:00,"4-1(3-2,3-2,3-1,0-3,3-0)",6,08/11/2016
Honey Badger SC 1,v,Hong Kong Football Club 9,HK Squash Centre (HKSC),19:00,"3-2(2-3,3-1,3-0,3-1,0-3)",7,15/11/2016
Star River 1,v,Head Shatin 4,Cornwall Street (CSPSC),19:00,"3-2(3-0,3-0,3-0,2-3,0-3)",7,15/11/2016
Revolution,v,DG Audio,HK Squash Centre (HKSC),19:00,"3-2(3-0,3-0,1-3,0-3,3-1)",7,15/11/2016
Twister 1,v,Hong Kong Cricket Club 4,Cornwall Street (CSPSC),19:00,"4-1(0-3,3-2,3-2,3-0,3-2)",7,15/11/2016
Hong Kong Football Club 9,v,Hong Kong Cricket Club 4,Hong Kong Football Club (HKFC),19:15,"1-4(2-3,1-3,0-3,0-3,3-0)",8,22/11/2016
Star River 1,v,Revolution,Cornwall Street (CSPSC),19:00,"2-3(2-3,0-3,3-0,3-0,0-3)",8,22/11/2016
Twister 1,v,Head Shatin 4,Cornwall Street (CSPSC),19:00,"2-3(1-3,2-3,2-3,3-2,3-2)",8,22/11/2016
DG Audio,v,Honey Badger SC 1,Java Road (JRSC),19:00,"1-4(2-3,0-3,1-3,1-3,3-0)",8,22/11/2016
Head Shatin 4,v,Hong Kong Cricket Club 4,Cornwall Street (CSPSC),19:00,"2-3(0-3,0-3,3-1,0-3,3-0)",9,29/11/2016
Revolution,v,Twister 1,HK Squash Centre (HKSC),19:00,"1-4(0-3,3-1,1-3,2-3,0-3)",9,29/11/2016
Honey Badger SC 1,v,Star River 1,HK Squash Centre (HKSC),19:00,"5-0(3-1,3-1,3-2,3-1,3-1)",9,29/11/2016
DG Audio,v,Hong Kong Football Club 9,Java Road (JRSC),19:00,"1-4(1-3,1-3,0-3,3-2,0-3)",9,29/11/2016
Hong Kong Cricket Club 4,v,Revolution,Hong Kong Cricket Club (HKCC),19:00,"5-0(3-2,3-2,3-0,3-0,3-0)",10,06/12/2016
Hong Kong Football Club 9,v,Head Shatin 4,Hong Kong Football Club (HKFC),19:15,"2-3(3-1,3-0,1-3,0-3,1-3)",10,06/12/2016
Star River 1,v,DG Audio,Cornwall Street (CSPSC),19:00,"5-0(3-0,3-2,3-1,3-0,3-2)",10,06/12/2016
Twister 1,v,Honey Badger SC 1,Cornwall Street (CSPSC),19:00,"2-3(3-0,0-3,2-3,0-3,3-0)",10,06/12/2016
Star River 1,v,Hong Kong Football Club 9,Cornwall Street (CSPSC),19:00,"3-2(3-0,3-0,3-2,1-3,0-3)",11,13/12/2016
DG Audio,v,Twister 1,Java Road (JRSC),19:00,"1-4(1-3,1-3,1-3,0-3,3-1)",11,13/12/2016
Revolution,v,Head Shatin 4,HK Squash Centre (HKSC),19:00,"1-4(3-0,0-3,0-3,2-3,1-3)",11,13/12/2016
Honey Badger SC 1,v,Hong Kong Cricket Club 4,HK Squash Centre (HKSC),19:00,"3-2(3-0,1-3,3-1,3-2,2-3)",11,13/12/2016
Head Shatin 4,v,Honey Badger SC 1,Cornwall Street (CSPSC),19:00,"1-4(1-3,1-3,3-0,1-3,1-3)",12,03/01/2017
