Home Team,vs,Away Team,Venue,Time,Result,Match Week,Date
Hong Kong Cricket Club M4,v,WAKO Senior,Hong Kong Cricket Club (HKCC),18:30,"1-4(2-3,1-3,2-3,3-2,0-3)",8,01/12/2016
United Services Recreation Club M4,v,Bolton 1,United Services Recreation Club (USRC),18:30,"5-0(3-2,3-0,3-1,3-1,3-0)",8,01/12/2016
HK Club Blue,v,Royal Hong Kong Yacht Club M4,HK CLUB,18:30,"1-4(3-0,0-3,0-3,0-3,WO)",9,08/12/2016
WAKO Senior,v,Hong Kong Football Club M4,Masters - Java Road (JRSC - M),18:30,"4-1(3-0,3-0,3-1,0-3,3-1)",9,08/12/2016
Bolton 1,v,Jaws Master,Masters - HK Squash Centre (HKSC - M),18:30,"1-4(0-3,0-3,1-3,1-3,3-0)",9,08/12/2016
Hong Kong Cricket Club M4,v,United Services Recreation Club M4,Hong Kong Cricket Club (HKCC),18:30,"0-5(1-3,0-3,1-3,0-3,1-3)",9,08/12/2016
WAKO Senior,v,Royal Hong Kong Yacht Club M4,Masters - Java Road (JRSC - M),18:30,"4-1(2-3,3-2,3-2,3-0,3-0)",10,15/12/2016
United Services Recreation Club M4,v,Hong Kong Football Club M4,United Services Recreation Club (USRC),18:30,"4-1(3-0,3-0,3-0,3-1,1-3)",10,15/12/2016
Jaws Master,v,Hong Kong Cricket Club M4,Masters - HK Squash Centre (HKSC - M),18:30,"4-1(3-1,3-0,3-0,3-1,0-3)",10,15/12/2016
Bolton 1,v,HK Club Blue,Masters - HK Squash Centre (HKSC - M),18:30,"1-4(3-1,0-3,0-3,1-3,1-3)",10,15/12/2016
Hong Kong Cricket Club M4,v,Bolton 1,Hong Kong Cricket Club (HKCC),18:30,"3-2(0-3,3-0,3-0,1-3,3-1)",11,05/01/2017
Hong Kong Football Club M4,v,Jaws Master,Hong Kong Football Club (HKFC),18:30,"4-1(3-1,2-3,3-1,3-0,3-0)",11,05/01/2017
HK Club Blue,v,WAKO Senior,HK CLUB,18:30,"1-4(2-3,0-3,1-3,1-3,3-1)",11,05/01/2017
Royal Hong Kong Yacht Club M4,v,United Services Recreation Club M4,Royal Hong Kong Yacht Club (RHKYC),18:30,"1-4(0-3,3-0,0-3,0-3,0-3)",11,05/01/2017
Jaws Master,v,Royal Hong Kong Yacht Club M4,Masters - HK Squash Centre (HKSC - M),18:30,"3-2(3-0,2-3,3-0,1-3,3-0)",12,12/01/2017
HK Club Blue,v,Hong Kong Cricket Club M4,HK CLUB,18:30,"0-5(1-3,0-3,0-3,0-3,1-3)",12,12/01/2017
United Services Recreation Club M4,v,WAKO Senior,United Services Recreation Club (USRC),18:30,"3-2(3-2,3-1,3-1,2-3,0-3)",12,12/01/2017
Bolton 1,v,Hong Kong Football Club M4,Masters - HK Squash Centre (HKSC - M),18:30,"5-0(3-0,3-1,3-0,3-0,3-0)",12,12/01/2017
Hong Kong Cricket Club M4,v,Hong Kong Football Club M4,Hong Kong Cricket Club (HKCC),18:30,"5-0(3-0,3-1,3-0,3-0,3-1)",13,19/01/2017
HK Club Blue,v,United Services Recreation Club M4,HK CLUB,18:30,"0-5(0-3,0-3,1-3,0-3,0-3)",13,19/01/2017
Royal Hong Kong Yacht Club M4,v,Bolton 1,Royal Hong Kong Yacht Club (RHKYC),18:30,"5-0(3-1,3-0,3-1,3-1,3-0)",13,19/01/2017
WAKO Senior,v,Jaws Master,Masters - Java Road (JRSC - M),18:30,"4-1(0-3,3-0,3-1,3-0,3-1)",13,19/01/2017
Bolton 1,v,WAKO Senior,Masters - HK Squash Centre (HKSC - M),18:30,"2-3(1-3,1-3,3-2,1-3,3-0)",14,09/02/2017
Royal Hong Kong Yacht Club M4,v,Hong Kong Cricket Club M4,Royal Hong Kong Yacht Club (RHKYC),18:30,"3-2(3-0,3-0,3-2,0-3,0-3)",14,09/02/2017
Jaws Master,v,United Services Recreation Club M4,Masters - HK Squash Centre (HKSC - M),18:30,"4-1(3-1,3-1,0-3,3-1,3-0)",14,09/02/2017
HK Club Blue,v,Hong Kong Football Club M4,HK CLUB,18:30,"4-1(3-0,3-0,0-3,3-1,3-0)",14,09/02/2017
Hong Kong Football Club M4,v,Royal Hong Kong Yacht Club M4,Hong Kong Football Club (HKFC),18:30,"0-5(0-3,0-3,0-3,0-3,0-3)",15,16/02/2017
HK Club Blue,v,Jaws Master,HK CLUB,18:30,"1-4(0-3,0-3,0-3,0-3,3-2)",15,16/02/2017
Hong Kong Cricket Club M4,v,WAKO Senior,Hong Kong Cricket Club (HKCC),18:30,"3-2(2-3,3-2,3-2,1-3,3-0)",15,16/02/2017
Bolton 1,v,United Services Recreation Club M4,Masters - HK Squash Centre (HKSC - M),18:30,"0-5(0-3,0-3,0-3,0-3,0-3)",15,16/02/2017
Jaws Master,v,Bolton 1,Masters - HK Squash Centre (HKSC - M),18:30,"5-0(3-0,3-0,3-0,3-0,3-0)",16,23/02/2017
Royal Hong Kong Yacht Club M4,v,HK Club Blue,Royal Hong Kong Yacht Club (RHKYC),18:30,"2-3(3-1,0-3,3-0,0-3,0-3)",16,23/02/2017
Hong Kong Football Club M4,v,WAKO Senior,Hong Kong Football Club (HKFC),18:30,"0-5(0-3,1-3,0-3,0-3,WO)",16,23/02/2017
United Services Recreation Club M4,v,Hong Kong Cricket Club M4,United Services Recreation Club (USRC),18:30,"4-1(3-1,3-2,3-1,3-1,0-3)",16,23/02/2017
Hong Kong Cricket Club M4,v,Jaws Master,Hong Kong Cricket Club (HKCC),18:30,"1-4(2-3,3-2,0-3,0-3,0-3)",17,02/03/2017
Hong Kong Football Club M4,v,United Services Recreation Club M4,Hong Kong Football Club (HKFC),18:30,"2-3(0-3,0-3,0-3,3-1,3-0)",17,02/03/2017
HK Club Blue,v,Bolton 1,HK CLUB,18:30,"4-1(1-3,3-2,3-0,3-0,3-0)",17,02/03/2017
Royal Hong Kong Yacht Club M4,v,WAKO Senior,Royal Hong Kong Yacht Club (RHKYC),18:30,"4-1(3-2,3-0,2-3,3-1,3-0)",17,02/03/2017
WAKO Senior,v,HK Club Blue,Masters - Java Road (JRSC - M),18:30,"5-0(WO,WO,WO,WO,WO)",18,09/03/2017
Bolton 1,v,Hong Kong Cricket Club M4,Masters - HK Squash Centre (HKSC - M),18:30,"0-5(0-3,1-3,2-3,1-3,0-3)",18,09/03/2017
Jaws Master,v,Hong Kong Football Club M4,Masters - HK Squash Centre (HKSC - M),18:30,"4-1(3-0,3-0,3-2,3-0,1-3)",18,09/03/2017
United Services Recreation Club M4,v,Royal Hong Kong Yacht Club M4,United Services Recreation Club (USRC),18:30,"4-1(3-1,0-3,3-0,3-0,3-0)",18,09/03/2017
Hong Kong Football Club M4,v,Bolton 1,Hong Kong Football Club (HKFC),18:30,"3-2(2-3,3-0,2-3,WO,WO)",19,16/03/2017
Royal Hong Kong Yacht Club M4,v,Jaws Master,Royal Hong Kong Yacht Club (RHKYC),18:30,"2-3(1-3,3-0,3-2,2-3,0-3)",19,16/03/2017
WAKO Senior,v,United Services Recreation Club M4,Masters - Java Road (JRSC - M),18:30,"3-2(3-1,0-3,3-1,3-1,2-3)",19,16/03/2017
HK Club Blue,v,Hong Kong Cricket Club M4,HK CLUB,18:30,"2-3(3-0,2-3,2-3,0-3,WO)",19,16/03/2017
Bolton 1,v,Royal Hong Kong Yacht Club M4,Masters - HK Squash Centre (HKSC - M),18:30,"0-5(0-3,0-3,0-3,0-3,0-3)",20,23/03/2017
United Services Recreation Club M4,v,HK Club Blue,United Services Recreation Club (USRC),18:30,"5-0(3-1,3-0,3-0,3-0,3-0)",20,23/03/2017
Jaws Master,v,WAKO Senior,Masters - HK Squash Centre (HKSC - M),18:30,"4-1(3-0,3-0,1-3,3-0,3-0)",20,23/03/2017
Hong Kong Football Club M4,v,Hong Kong Cricket Club M4,Hong Kong Football Club (HKFC),18:30,"2-3(3-0,2-3,2-3,1-3,3-0)",20,23/03/2017
United Services Recreation Club M4,v,Jaws Master,United Services Recreation Club (USRC),18:30,"4-1(3-0,3-1,3-2,1-3,3-1)",21,30/03/2017
Hong Kong Football Club M4,v,HK Club Blue,Hong Kong Football Club (HKFC),18:30,"5-0(WO,WO,WO,WO,WO)",21,30/03/2017
Hong Kong Cricket Club M4,v,Royal Hong Kong Yacht Club M4,Hong Kong Cricket Club (HKCC),18:30,"0-5(2-3,1-3,2-3,1-3,1-3)",21,30/03/2017
WAKO Senior,v,Bolton 1,Masters - Java Road (JRSC - M),18:30,"5-0(3-1,3-0,3-1,3-0,3-0)",21,30/03/2017
