Home Team,vs,Away Team,Venue,Time,Result,Match Week,Date
Perrier KCC 2A,v,Perrier KCC 2B,Kowloon Cricket Club (KCC),19:00,"3-2(3-0,3-2,1-3,2-3,3-1)",1,03/10/2016
Hong Kong Football Club 2A,v,Hong Kong Football Club 2B,Hong Kong Football Club (HKFC),19:15,"1-4(3-1,1-3,2-3,0-3,2-3)",1,03/10/2016
FWD-USRC,v,Young Player 4,United Services Recreation Club (USRC),19:00,"1-4(0-3,3-0,2-3,1-3,1-3)",1,03/10/2016
Hong Kong Football Club 2B,v,Young Player 4,Hong Kong Football Club (HKFC),19:15,"3-2(3-0,0-3,3-1,3-0,1-3)",2,17/10/2016
Perrier KCC 2B,v,Hong Kong Football Club 2A,Kowloon Cricket Club (KCC),19:00,"1-4(1-3,3-1,0-3,0-3,0-3)",2,17/10/2016
Perrier KCC 2A,v,FWD-USRC,Kowloon Cricket Club (KCC),19:00,"2-3(3-0,2-3,0-3,3-0,0-3)",2,17/10/2016
Perrier KCC 2B,v,FWD-USRC,Kowloon Cricket Club (KCC),19:00,"2-3(3-0,0-3,1-3,1-3,3-0)",3,24/10/2016
Young Player 4,v,Hong Kong Football Club 2A,Hong Kong Sports Institute (HKSI),19:00,"3-2(0-3,3-0,1-3,3-0,3-1)",3,24/10/2016
Hong Kong Football Club 2B,v,Perrier KCC 2A,Hong Kong Football Club (HKFC),19:15,"3-2(0-3,1-3,3-0,3-1,3-0)",3,24/10/2016
Perrier KCC 2B,v,Hong Kong Football Club 2B,Kowloon Cricket Club (KCC),19:00,"1-4(2-3,2-3,3-2,0-3,2-3)",4,31/10/2016
Hong Kong Football Club 2A,v,FWD-USRC,Hong Kong Football Club (HKFC),19:15,"4-1(3-0,1-3,3-1,3-0,3-2)",4,31/10/2016
Young Player 4,v,Perrier KCC 2A,Hong Kong Sports Institute (HKSI),19:00,"3-2(0-3,2-3,3-2,3-1,3-0)",4,31/10/2016
Hong Kong Football Club 2B,v,FWD-USRC,Hong Kong Football Club (HKFC),19:15,"2-3(3-0,2-3,1-3,3-0,2-3)",5,07/11/2016
Perrier KCC 2A,v,Hong Kong Football Club 2A,Kowloon Cricket Club (KCC),19:00,"3-2(3-0,3-0,0-3,0-3,3-0)",5,07/11/2016
Young Player 4,v,Perrier KCC 2B,Hong Kong Sports Institute (HKSI),19:00,"5-0(3-0,3-0,3-2,3-0,3-0)",5,07/11/2016
