Home Team,vs,Away Team,Venue,Time,Result,Match Week,Date
Titlows Master,v,Hong Kong Cricket Club M2,MTR Club House (MTRC),18:30,"0-5(0-3,0-3,0-3,0-3,1-3)",1,06/10/2016
Hong Kong Football Club M2A,v,Hong Kong Football Club M2B,Hong Kong Football Club (HKFC),18:30,"3-2(3-0,3-1,3-0,1-3,1-3)",1,06/10/2016
GLOMA,v,Friend Club Master,Masters - HK Squash Centre (HKSC - M),18:30,"3-2(2-3,3-1,1-3,3-1,3-0)",1,06/10/2016
Friend Club Master,v,Hong Kong Football Club M2A,Masters - Cornwall Street (CSPSC - M),18:30,"4-1(3-0,3-2,3-1,3-1,0-3)",2,20/10/2016
Hong Kong Football Club M2B,v,Titlows Master,Hong Kong Football Club (HKFC),18:30,"5-0(3-0,3-0,3-0,3-2,3-0)",2,20/10/2016
Hong Kong Cricket Club M2,v,GLOMA,Hong Kong Cricket Club (HKCC),18:30,"2-3(0-3,3-0,2-3,0-3,3-0)",2,20/10/2016
Hong Kong Football Club M2A,v,Hong Kong Cricket Club M2,Hong Kong Football Club (HKFC),18:30,"4-1(3-0,3-2,3-1,3-1,2-3)",3,27/10/2016
Friend Club Master,v,Hong Kong Football Club M2B,Masters - Cornwall Street (CSPSC - M),18:30,"5-0(3-2,3-1,3-1,3-0,3-0)",3,27/10/2016
Titlows Master,v,GLOMA,MTR Club House (MTRC),18:30,"0-5(0-3,0-3,0-3,0-3,0-3)",3,27/10/2016
Friend Club Master,v,Titlows Master,Masters - Cornwall Street (CSPSC - M),18:30,"5-0(3-0,3-1,3-0,3-0,3-2)",4,03/11/2016
Hong Kong Cricket Club M2,v,Hong Kong Football Club M2B,Hong Kong Cricket Club (HKCC),18:30,"3-2(3-0,1-3,3-0,3-0,0-3)",4,03/11/2016
Hong Kong Football Club M2A,v,GLOMA,Hong Kong Football Club (HKFC),18:30,"2-3(2-3,1-3,2-3,3-0,3-0)",4,03/11/2016
Friend Club Master,v,Hong Kong Cricket Club M2,Masters - Cornwall Street (CSPSC - M),18:30,"5-0(3-1,3-1,3-0,3-0,3-0)",5,10/11/2016
GLOMA,v,Hong Kong Football Club M2B,Masters - HK Squash Centre (HKSC - M),18:30,"4-1(3-0,3-1,3-0,2-3,3-1)",5,10/11/2016
Titlows Master,v,Hong Kong Football Club M2A,MTR Club House (MTRC),18:30,"0-5(0-3,0-3,1-3,0-3,1-3)",5,10/11/2016
Friend Club Master,v,GLOMA,Masters - Cornwall Street (CSPSC - M),18:30,"5-0(3-0,3-2,3-1,3-1,3-0)",6,17/11/2016
Hong Kong Football Club M2B,v,Hong Kong Football Club M2A,Hong Kong Football Club (HKFC),18:30,"1-4(2-3,0-3,2-3,3-1,1-3)",6,17/11/2016
Hong Kong Cricket Club M2,v,Titlows Master,Hong Kong Cricket Club (HKCC),18:30,"3-2(3-0,1-3,3-0,3-0,2-3)",6,17/11/2016
GLOMA,v,Hong Kong Cricket Club M2,Masters - HK Squash Centre (HKSC - M),18:30,"3-2(3-2,3-0,3-0,1-3,0-3)",7,24/11/2016
Titlows Master,v,Hong Kong Football Club M2B,MTR Club House (MTRC),18:30,"1-4(0-3,3-2,0-3,1-3,0-3)",7,24/11/2016
Hong Kong Football Club M2A,v,Friend Club Master,Hong Kong Football Club (HKFC),18:30,"3-2(2-3,3-1,0-3,3-0,3-0)",7,24/11/2016
Hong Kong Football Club M2B,v,Friend Club Master,Hong Kong Football Club (HKFC),18:30,"1-4(1-3,0-3,0-3,2-3,3-0)",8,01/12/2016
Hong Kong Cricket Club M2,v,Hong Kong Football Club M2A,Hong Kong Cricket Club (HKCC),18:30,"1-4(2-3,3-1,0-3,0-3,0-3)",8,01/12/2016
GLOMA,v,Titlows Master,Masters - HK Squash Centre (HKSC - M),18:30,"5-0(3-0,3-0,3-0,3-0,3-0)",8,01/12/2016
