Home Team,vs,Away Team,Venue,Time,Result,Match Week,Date
Hong Kong Cricket Club L3,v,Perrier Ladies,Hong Kong Cricket Club (HKCC),19:00,"2-3(0-3,0-3,3-2,3-1,0-3)",1,07/10/2016
Hong Kong Football Club L3B,v,Hong Kong Football Club L3A,Hong Kong Football Club (HKFC),19:15,"3-2(3-1,3-2,3-2,2-3,1-3)",1,07/10/2016
Hong Kong Football Club L3B,v,Hong Kong Cricket Club L3,Hong Kong Football Club (HKFC),19:15,"1-4(3-0,0-3,0-3,0-3,2-3)",2,14/10/2016
Perrier Ladies,v,Hong Kong Football Club L3A,HK Squash Centre (HKSC),19:00,"3-2(3-0,3-0,3-2,WO,WO)",2,14/10/2016
Perrier Ladies,v,Hong Kong Cricket Club L3,HK Squash Centre (HKSC),19:00,"0-5(1-3,WO,WO,WO,WO)",3,28/10/2016
Hong Kong Football Club L3A,v,Hong Kong Football Club L3B,Hong Kong Football Club (HKFC),19:15,"3-2(0-3,0-3,3-0,3-0,3-0)",3,28/10/2016
Hong Kong Football Club L3A,v,Perrier Ladies,Hong Kong Football Club (HKFC),19:15,"2-3(1-3,0-3,1-3,3-1,3-0)",4,04/11/2016
Hong Kong Cricket Club L3,v,Hong Kong Football Club L3B,Hong Kong Cricket Club (HKCC),19:00,"4-1(3-0,1-3,3-0,3-0,3-0)",4,04/11/2016
Hong Kong Cricket Club L3,v,Hong Kong Football Club L3A,Hong Kong Cricket Club (HKCC),19:00,"4-1(3-1,0-3,3-0,3-2,3-0)",5,11/11/2016
Hong Kong Football Club L3B,v,Perrier Ladies,Hong Kong Football Club (HKFC),19:15,"2-3(3-1,0-3,0-3,0-3,WO)",5,11/11/2016
Hong Kong Football Club L3B,v,Hong Kong Football Club L3A,Hong Kong Football Club (HKFC),19:15,"3-2(3-0,3-2,3-1,0-3,1-3)",6,18/11/2016
Hong Kong Cricket Club L3,v,Perrier Ladies,Hong Kong Cricket Club (HKCC),19:00,"3-2(3-0,1-3,3-1,3-1,0-3)",6,18/11/2016
Hong Kong Football Club L3B,v,Hong Kong Cricket Club L3,Hong Kong Football Club (HKFC),19:15,"2-3(3-0,0-3,2-3,0-3,3-0)",7,25/11/2016
Perrier Ladies,v,Hong Kong Football Club L3A,HK Squash Centre (HKSC),19:00,"1-4(3-1,WO,0-3,0-3,0-3)",7,25/11/2016
Perrier Ladies,v,Hong Kong Football Club L3B,HK Squash Centre (HKSC),19:00,"3-2(0-3,3-0,3-0,3-0,WO)",8,02/12/2016
Hong Kong Football Club L3A,v,Hong Kong Cricket Club L3,Hong Kong Football Club (HKFC),19:15,"2-3(3-0,1-3,2-3,0-3,3-0)",8,02/12/2016
Perrier Ladies,v,Hong Kong Cricket Club L3,HK Squash Centre (HKSC),19:00,"4-1(3-0,3-0,3-0,0-3,3-0)",9,09/12/2016
Hong Kong Football Club L3A,v,Hong Kong Football Club L3B,Hong Kong Football Club (HKFC),19:15,"3-2(0-3,3-0,0-3,3-2,3-1)",9,09/12/2016
Hong Kong Football Club L3A,v,Perrier Ladies,Hong Kong Football Club (HKFC),19:15,"4-1(0-3,3-2,3-0,WO,WO)",10,06/01/2017
Hong Kong Cricket Club L3,v,Hong Kong Football Club L3B,Hong Kong Cricket Club (HKCC),19:00,"3-2(0-3,3-0,3-0,3-0,WO)",10,06/01/2017
Hong Kong Football Club L3B,v,Perrier Ladies,Hong Kong Football Club (HKFC),19:15,"0-5(2-3,0-3,0-3,1-3,0-3)",11,13/01/2017
Hong Kong Cricket Club L3,v,Hong Kong Football Club L3A,Hong Kong Cricket Club (HKCC),19:00,"4-1(3-0,0-3,3-0,3-0,3-1)",11,13/01/2017
Hong Kong Football Club L3A,v,Hong Kong Cricket Club L3,Hong Kong Football Club (HKFC),19:15,"3-2(3-1,3-0,0-3,0-3,3-1)",12,20/01/2017
Perrier Ladies,v,Hong Kong Football Club L3B,HK Squash Centre (HKSC),19:00,"4-1(1-3,3-0,3-2,3-0,3-0)",12,20/01/2017
