Home Team,vs,Away Team,Venue,Time,Result,Match Week,Date
MASS,v,Mark Six,Cornwall Street (CSPSC),19:00,"0-5(1-3,WO,0-3,0-3,0-3)",1,05/10/2016
Airporterz,v,The Knockouts,Cornwall Street (CSPSC),19:00,"0-5(1-3,0-3,0-3,0-3,0-3)",1,05/10/2016
i-MASK Advance Squash Club 11,v,Alpha CUHK 2,Cornwall Street (CSPSC),19:00,"4-1(3-1,1-3,3-0,3-0,3-1)",1,05/10/2016
KWTDSC 2,v,[BYE],,,,1,05/10/2016
The Knockouts,v,MASS,Kwun Chung (KCSC),19:00,"4-1(0-3,3-1,3-0,WO,WO)",2,12/10/2016
KWTDSC 2,v,Airporterz,Cornwall Street (CSPSC),19:00,"4-1(3-0,3-0,3-0,3-1,1-3)",2,12/10/2016
Mark Six,v,i-MASK Advance Squash Club 11,Cornwall Street (CSPSC),19:00,"0-5(0-3,1-3,0-3,0-3,0-3)",2,12/10/2016
Alpha CUHK 2,v,[BYE],,,,2,12/10/2016
Airporterz,v,MASS,Cornwall Street (CSPSC),19:00,"2-3(2-3,0-3,0-3,3-2,3-0)",3,26/10/2016
KWTDSC 2,v,i-MASK Advance Squash Club 11,Cornwall Street (CSPSC),19:00,"3-2(1-3,3-0,3-0,3-0,1-3)",3,26/10/2016
The Knockouts,v,Alpha CUHK 2,Kwun Chung (KCSC),19:00,"1-4(3-2,0-3,0-3,0-3,0-3)",3,26/10/2016
Mark Six,v,[BYE],,,,3,26/10/2016
Mark Six,v,The Knockouts,Cornwall Street (CSPSC),19:00,"1-4(3-1,0-3,1-3,0-3,0-3)",4,02/11/2016
Alpha CUHK 2,v,KWTDSC 2,Chinese University of HK (CUHK),19:00,"3-2(3-1,0-3,0-3,3-0,3-0)",4,02/11/2016
i-MASK Advance Squash Club 11,v,Airporterz,Cornwall Street (CSPSC),19:00,"3-2(0-3,1-3,3-0,3-0,3-0)",4,02/11/2016
MASS,v,[BYE],,,,4,02/11/2016
KWTDSC 2,v,Mark Six,Cornwall Street (CSPSC),19:00,"5-0(3-1,3-0,3-1,3-1,3-0)",5,09/11/2016
