Home Team,vs,Away Team,Venue,Time,Result,Match Week,Date
Young Player 5,v,Spirit 1,Hong Kong Sports Institute (HKSI),19:00,"5-0(3-2,3-0,3-0,3-1,3-0)",1,04/10/2016
Perrier KCC 3,v,Hong Kong Football Club 3,Kowloon Cricket Club (KCC),19:00,"1-4(2-3,1-3,1-3,0-3,3-1)",1,04/10/2016
Yuen Long Jr 1,v,Phresh 1,Yuen Long Jockey Club (YLJCSC),19:00,"4-1(2-3,3-0,3-0,WO,WO)",1,04/10/2016
Friend Club 1,v,Razor 1,Cornwall Street (CSPSC),19:00,"4-1(3-0,3-0,1-3,3-1,3-1)",1,04/10/2016
Perrier KCC 3,v,Phresh 1,Kowloon Cricket Club (KCC),19:00,"4-0(0-0,3-2,3-0,3-0,3-0)",2,11/10/2016
Hong Kong Football Club 3,v,Spirit 1,Hong Kong Football Club (HKFC),19:15,"4-1(0-3,3-1,3-0,3-0,3-0)",2,11/10/2016
Yuen Long Jr 1,v,Friend Club 1,Yuen Long Jockey Club (YLJCSC),19:00,"3-2(3-0,2-3,1-3,3-1,3-2)",2,11/10/2016
Razor 1,v,Young Player 5,Pei Ho Street (PHSSC),19:00,"0-5(0-3,0-3,0-3,2-3,0-3)",2,11/10/2016
Young Player 5,v,Yuen Long Jr 1,Hong Kong Sports Institute (HKSI),19:00,"5-0(3-0,3-1,3-0,3-1,3-1)",3,18/10/2016
Phresh 1,v,Hong Kong Football Club 3,Cornwall Street (CSPSC),19:00,"0-5(0-3,1-3,0-3,0-3,0-3)",3,18/10/2016
Spirit 1,v,Razor 1,HK Squash Centre (HKSC),19:00,"2-3(3-2,1-3,3-0,0-3,1-3)",3,18/10/2016
Friend Club 1,v,Perrier KCC 3,Cornwall Street (CSPSC),19:00,"2-3(3-0,2-3,3-1,1-3,0-3)",3,18/10/2016
Hong Kong Football Club 3,v,Razor 1,Hong Kong Football Club (HKFC),19:15,"3-2(2-3,2-3,3-0,3-0,3-0)",4,25/10/2016
Perrier KCC 3,v,Young Player 5,Kowloon Cricket Club (KCC),19:00,"1-4(0-3,0-3,2-3,3-1,1-3)",4,25/10/2016
Yuen Long Jr 1,v,Spirit 1,Yuen Long Jockey Club (YLJCSC),19:00,"4-1(3-2,1-3,3-2,3-0,3-1)",4,25/10/2016
Phresh 1,v,Friend Club 1,Cornwall Street (CSPSC),19:00,"1-4(2-3,1-3,0-3,3-0,0-3)",4,25/10/2016
Friend Club 1,v,Hong Kong Football Club 3,Cornwall Street (CSPSC),19:00,"2-3(3-0,0-3,1-3,2-3,3-2)",5,01/11/2016
