Home Team,vs,Away Team,Venue,Time,Result,Match Week,Date
Tuen Mun Squash Club 2,v,Star River 3,Kwun Chung (KCSC),19:00,"3-2(0-3,0-3,3-2,3-1,3-2)",1,04/10/2016
Flash 2,v,Squashaholic,Cornwall Street (CSPSC),19:00,"0-5(0-3,1-3,2-3,2-3,0-3)",1,04/10/2016
Royal Hong Kong Yacht Club 15,v,Progressive Squash Club,Royal Hong Kong Yacht Club (RHKYC),19:00,"4-1(0-3,3-0,3-1,3-0,3-0)",1,04/10/2016
Real Neo-Active Club,v,KWTDSC 1,Java Road (JRSC),19:00,"3-2(2-3,3-0,3-1,3-2,0-3)",1,04/10/2016
Kinetic 6,v,ZOMA 2,HK Squash Centre (HKSC),19:00,"2-3(2-3,3-2,3-1,2-3,0-3)",1,04/10/2016
7NT,v,United Services Recreation Club 5,Pei Ho Street (PHSSC),19:00,"3-2(1-3,3-0,0-3,3-1,3-0)",1,04/10/2016
Progressive Squash Club,v,Squashaholic,HK Squash Centre (HKSC),19:00,"3-2(0-3,0-3,3-0,3-0,WO)",2,11/10/2016
Kinetic 6,v,KWTDSC 1,HK Squash Centre (HKSC),19:00,"2-3(3-1,3-2,2-3,0-3,0-3)",2,11/10/2016
Tuen Mun Squash Club 2,v,United Services Recreation Club 5,Kwun Chung (KCSC),19:00,"3-2(1-3,3-0,2-3,3-1,3-1)",2,11/10/2016
Real Neo-Active Club,v,Star River 3,Java Road (JRSC),19:00,"3-2(1-3,2-3,3-2,3-1,3-0)",2,11/10/2016
Flash 2,v,7NT,Cornwall Street (CSPSC),19:00,"2-3(0-3,1-3,3-0,1-3,3-0)",2,11/10/2016
ZOMA 2,v,Royal Hong Kong Yacht Club 15,Cornwall Street (CSPSC),19:00,"2-3(0-3,0-3,2-3,3-0,3-0)",2,11/10/2016
Tuen Mun Squash Club 2,v,Flash 2,Kwun Chung (KCSC),19:00,"5-0(3-0,3-0,WO,WO,WO)",3,18/10/2016
Royal Hong Kong Yacht Club 15,v,KWTDSC 1,Royal Hong Kong Yacht Club (RHKYC),19:00,"3-2(3-1,3-0,1-3,0-3,3-2)",3,18/10/2016
United Services Recreation Club 5,v,Real Neo-Active Club,United Services Recreation Club (USRC),19:00,"4-1(3-0,0-3,3-0,3-1,3-0)",3,18/10/2016
Progressive Squash Club,v,ZOMA 2,HK Squash Centre (HKSC),19:00,"3-2(3-0,3-0,0-3,0-3,3-0)",3,18/10/2016
Kinetic 6,v,Star River 3,HK Squash Centre (HKSC),19:00,"0-5(0-3,2-3,0-3,2-3,1-3)",3,18/10/2016
7NT,v,Squashaholic,Pei Ho Street (PHSSC),19:00,"0-5(0-3,0-3,2-3,0-3,1-3)",3,18/10/2016
Star River 3,v,Royal Hong Kong Yacht Club 15,Cornwall Street (CSPSC),19:00,"2-3(3-1,2-3,3-2,0-3,0-3)",4,25/10/2016
Kinetic 6,v,United Services Recreation Club 5,HK Squash Centre (HKSC),19:00,"3-2(0-3,3-2,0-3,3-1,3-1)",4,25/10/2016
Flash 2,v,Real Neo-Active Club,Cornwall Street (CSPSC),19:00,"0-5(2-3,0-3,0-3,1-3,WO)",4,25/10/2016
KWTDSC 1,v,Progressive Squash Club,Cornwall Street (CSPSC),19:00,"4-1(0-3,3-0,3-0,3-0,3-0)",4,25/10/2016
7NT,v,Tuen Mun Squash Club 2,Pei Ho Street (PHSSC),19:00,"1-4(3-0,1-3,0-3,1-3,0-3)",4,25/10/2016
Squashaholic,v,ZOMA 2,Cornwall Street (CSPSC),19:00,"2-3(3-1,3-1,0-3,2-3,0-3)",4,25/10/2016
Progressive Squash Club,v,Star River 3,HK Squash Centre (HKSC),19:00,"1-4(0-3,0-3,0-3,2-3,3-1)",5,01/11/2016
Kinetic 6,v,Flash 2,HK Squash Centre (HKSC),19:00,"2-3(1-3,1-3,3-0,3-0,1-3)",5,01/11/2016
ZOMA 2,v,KWTDSC 1,Cornwall Street (CSPSC),19:00,"1-4(0-3,3-1,1-3,0-3,0-3)",5,01/11/2016
Real Neo-Active Club,v,7NT,Java Road (JRSC),19:00,"4-1(2-3,3-0,3-0,3-0,3-1)",5,01/11/2016
United Services Recreation Club 5,v,Royal Hong Kong Yacht Club 15,United Services Recreation Club (USRC),19:00,"4-1(3-1,3-0,3-0,0-3,3-0)",5,01/11/2016
Tuen Mun Squash Club 2,v,Squashaholic,Kwun Chung (KCSC),19:00,"3-2(0-3,3-1,3-0,3-0,2-3)",5,01/11/2016
Real Neo-Active Club,v,Tuen Mun Squash Club 2,Java Road (JRSC),19:00,"1-4(0-3,0-3,0-3,3-0,0-3)",6,08/11/2016
Squashaholic,v,KWTDSC 1,Cornwall Street (CSPSC),19:00,"1-4(3-0,0-3,0-3,0-3,0-3)",6,08/11/2016
7NT,v,Kinetic 6,Pei Ho Street (PHSSC),19:00,"0-5(1-3,1-3,2-3,1-3,0-3)",6,08/11/2016
Star River 3,v,ZOMA 2,Cornwall Street (CSPSC),19:00,"5-0(3-0,3-0,3-1,3-2,3-2)",6,08/11/2016
Flash 2,v,Royal Hong Kong Yacht Club 15,Cornwall Street (CSPSC),19:00,"1-4(0-3,3-2,0-3,0-3,WO)",6,08/11/2016
Progressive Squash Club,v,United Services Recreation Club 5,HK Squash Centre (HKSC),19:00,"1-4(0-3,3-2,0-3,0-3,0-3)",6,08/11/2016
Progressive Squash Club,v,Flash 2,HK Squash Centre (HKSC),19:00,"4-1(3-0,1-3,3-0,WO,WO)",7,15/11/2016
Real Neo-Active Club,v,Squashaholic,Java Road (JRSC),19:00,"5-0(WO,WO,WO,WO,WO)",7,15/11/2016
United Services Recreation Club 5,v,ZOMA 2,United Services Recreation Club (USRC),19:00,"5-0(3-1,3-2,3-0,3-2,3-1)",7,15/11/2016
