Home Team,vs,Away Team,Venue,Time,Result,Match Week,Date
Spirit 3,v,ZOMA 1,HK Squash Centre (HKSC),19:00,"3-2(1-3,3-1,0-3,3-1,3-0)",1,07/10/2016
The Squash Club 2,v,Hong Kong Cricket Club 6,Cornwall Street (CSPSC),19:00,"3-2(3-0,1-3,3-0,3-1,0-3)",1,07/10/2016
Fung King 2,v,Hong Kong Fire Services 2,Lai King (LKSC),19:00,"2-3(3-2,3-2,1-3,0-3,1-3)",1,07/10/2016
Head Shatin 5,v,[BYE],,,,1,07/10/2016
Hong Kong Fire Services 2,v,Spirit 3,Pei Ho Street (PHSSC),19:00,"4-1(3-0,3-0,1-3,3-0,3-1)",2,14/10/2016
Head Shatin 5,v,The Squash Club 2,Cornwall Street (CSPSC),19:00,"1-4(2-3,0-3,3-0,0-3,2-3)",2,14/10/2016
Hong Kong Cricket Club 6,v,Fung King 2,Hong Kong Cricket Club (HKCC),19:00,"2-3(0-3,3-2,1-3,0-3,3-0)",2,14/10/2016
ZOMA 1,v,[BYE],,,,2,14/10/2016
Spirit 3,v,Head Shatin 5,HK Squash Centre (HKSC),19:00,"2-3(3-2,0-3,0-3,3-0,0-3)",3,28/10/2016
Hong Kong Cricket Club 6,v,ZOMA 1,Hong Kong Cricket Club (HKCC),19:00,"2-3(3-1,3-2,0-3,0-3,0-3)",3,28/10/2016
The Squash Club 2,v,Fung King 2,Cornwall Street (CSPSC),19:00,"0-5(0-3,1-3,1-3,2-3,0-3)",3,28/10/2016
Hong Kong Fire Services 2,v,[BYE],,,,3,28/10/2016
Spirit 3,v,The Squash Club 2,HK Squash Centre (HKSC),19:00,"3-2(1-3,0-3,3-2,3-1,3-0)",4,04/11/2016
ZOMA 1,v,Head Shatin 5,HK Squash Centre (HKSC),19:00,"5-0(3-0,3-1,3-1,3-0,3-0)",4,04/11/2016
Hong Kong Fire Services 2,v,Hong Kong Cricket Club 6,Pei Ho Street (PHSSC),19:00,"4-1(2-3,3-2,3-2,3-0,3-1)",4,04/11/2016
Fung King 2,v,[BYE],,,,4,04/11/2016
Fung King 2,v,Spirit 3,Lai King (LKSC),19:00,"5-0(3-1,3-0,3-0,3-0,3-1)",5,11/11/2016
ZOMA 1,v,The Squash Club 2,HK Squash Centre (HKSC),19:00,"2-3(1-3,0-3,3-1,0-3,3-1)",5,11/11/2016
Hong Kong Fire Services 2,v,Head Shatin 5,Pei Ho Street (PHSSC),19:00,"4-1(3-1,0-3,3-1,3-0,3-2)",5,11/11/2016
Hong Kong Cricket Club 6,v,[BYE],,,,5,11/11/2016
ZOMA 1,v,Fung King 2,HK Squash Centre (HKSC),19:00,"2-3(0-3,0-3,0-3,3-0,3-0)",6,18/11/2016
Hong Kong Cricket Club 6,v,Head Shatin 5,Hong Kong Cricket Club (HKCC),19:00,"4-1(3-0,3-0,3-2,3-0,0-3)",6,18/11/2016
Hong Kong Fire Services 2,v,The Squash Club 2,Pei Ho Street (PHSSC),19:00,"2-3(0-3,0-3,2-3,3-0,3-0)",6,18/11/2016
Spirit 3,v,[BYE],,,,6,18/11/2016
ZOMA 1,v,Spirit 3,HK Squash Centre (HKSC),19:00,"2-3(3-0,0-3,0-3,0-3,3-0)",7,25/11/2016
Fung King 2,v,Hong Kong Fire Services 2,Lai King (LKSC),19:00,"3-2(3-0,3-0,2-3,3-0,0-3)",7,25/11/2016
Hong Kong Cricket Club 6,v,The Squash Club 2,Hong Kong Cricket Club (HKCC),19:00,"1-4(3-1,0-3,0-3,1-3,1-3)",7,25/11/2016
Head Shatin 5,v,[BYE],,,,7,25/11/2016
Fung King 2,v,Hong Kong Cricket Club 6,Lai King (LKSC),19:00,"4-1(3-0,3-0,3-1,3-1,0-3)",8,02/12/2016
Spirit 3,v,Hong Kong Fire Services 2,HK Squash Centre (HKSC),19:00,"3-2(2-3,3-1,3-0,3-1,1-3)",8,02/12/2016
The Squash Club 2,v,Head Shatin 5,Cornwall Street (CSPSC),19:00,"4-1(3-0,3-1,0-3,3-0,3-2)",8,02/12/2016
ZOMA 1,v,[BYE],,,,8,02/12/2016
