Home Team,vs,Away Team,Venue,Time,Result,Match Week,Date
Yuen Long Squash Club,v,Friend Club 4,Yau Oi (YOSC),19:00,"4-1(3-1,3-1,3-0,3-0,0-3)",1,07/10/2016
Tomcat,v,Kinetic 2,Cornwall Street (CSPSC),19:00,"3-2(3-0,3-2,3-0,0-3,2-3)",1,07/10/2016
Phresh 2,v,Razor 3,Pei Ho Street (PHSSC),19:00,"0-5(1-3,1-3,2-3,1-3,0-3)",1,07/10/2016
i-MASK Advance Squash Club 5,v,[BYE],,,,1,07/10/2016
Phresh 2,v,Tomcat,Pei Ho Street (PHSSC),19:00,"3-2(0-3,3-2,0-3,3-1,3-1)",2,14/10/2016
i-MASK Advance Squash Club 5,v,Razor 3,Cornwall Street (CSPSC),19:00,"3-2(3-0,3-1,0-3,0-3,3-0)",2,14/10/2016
Kinetic 2,v,Yuen Long Squash Club,Kwun Chung (KCSC),19:00,"1-4(1-3,3-1,2-3,0-3,0-3)",2,14/10/2016
Friend Club 4,v,[BYE],,,,2,14/10/2016
Razor 3,v,Tomcat,Cornwall Street (CSPSC),19:00,"2-3(2-3,3-0,3-0,1-3,0-3)",3,28/10/2016
Phresh 2,v,Friend Club 4,Pei Ho Street (PHSSC),19:00,"4-1(0-3,3-0,3-0,3-0,3-0)",3,28/10/2016
i-MASK Advance Squash Club 5,v,Yuen Long Squash Club,Cornwall Street (CSPSC),19:00,"3-2(3-1,0-3,0-3,3-1,3-0)",3,28/10/2016
Kinetic 2,v,[BYE],,,,3,28/10/2016
Kinetic 2,v,Phresh 2,Kwun Chung (KCSC),19:00,"3-2(3-2,3-0,3-1,0-3,0-3)",4,04/11/2016
Friend Club 4,v,i-MASK Advance Squash Club 5,Cornwall Street (CSPSC),19:00,"1-4(0-3,0-3,0-3,3-2,0-3)",4,04/11/2016
Yuen Long Squash Club,v,Razor 3,Yau Oi (YOSC),19:00,"1-4(3-0,0-3,2-3,0-3,0-3)",4,04/11/2016
Tomcat,v,[BYE],,,,4,04/11/2016
Yuen Long Squash Club,v,Tomcat,Yau Oi (YOSC),19:00,"4-1(3-2,2-3,3-2,3-0,3-0)",5,11/11/2016
Razor 3,v,Friend Club 4,Cornwall Street (CSPSC),19:00,"2-3(0-3,3-0,3-0,1-3,0-3)",5,11/11/2016
i-MASK Advance Squash Club 5,v,Kinetic 2,Cornwall Street (CSPSC),19:00,"5-0(3-0,3-1,3-0,3-1,3-1)",5,11/11/2016
Phresh 2,v,[BYE],,,,5,11/11/2016
Friend Club 4,v,Tomcat,Cornwall Street (CSPSC),19:00,"1-4(0-3,1-3,0-3,0-3,3-0)",6,18/11/2016
i-MASK Advance Squash Club 5,v,Phresh 2,Cornwall Street (CSPSC),19:00,"5-0(3-0,3-0,3-2,3-0,3-0)",6,18/11/2016
Kinetic 2,v,Razor 3,Kwun Chung (KCSC),19:00,"1-4(0-3,0-3,0-3,2-3,3-0)",6,18/11/2016
Yuen Long Squash Club,v,[BYE],,,,6,18/11/2016
Friend Club 4,v,Yuen Long Squash Club,Cornwall Street (CSPSC),19:00,"1-4(1-3,0-3,0-3,0-3,3-0)",7,25/11/2016
Razor 3,v,Phresh 2,Cornwall Street (CSPSC),19:00,"2-3(3-0,3-1,2-3,2-3,2-3)",7,25/11/2016
Kinetic 2,v,Tomcat,Kwun Chung (KCSC),19:00,"1-4(0-3,3-0,0-3,0-3,0-3)",7,25/11/2016
i-MASK Advance Squash Club 5,v,[BYE],,,,7,25/11/2016
Yuen Long Squash Club,v,Kinetic 2,Yau Oi (YOSC),19:00,"1-4(3-0,0-3,0-3,1-3,0-3)",8,02/12/2016
Tomcat,v,Phresh 2,Cornwall Street (CSPSC),19:00,"3-2(3-0,3-2,3-1,1-3,0-3)",8,02/12/2016
Razor 3,v,i-MASK Advance Squash Club 5,Cornwall Street (CSPSC),19:00,"3-2(3-1,0-3,3-1,3-1,1-3)",8,02/12/2016
Friend Club 4,v,[BYE],,,,8,02/12/2016
Kinetic 2,v,Friend Club 4,Kwun Chung (KCSC),19:00,"3-2(0-3,3-0,3-1,3-1,0-3)",9,09/12/2016
i-MASK Advance Squash Club 5,v,Tomcat,Cornwall Street (CSPSC),19:00,"3-2(3-0,3-0,0-3,2-3,3-0)",9,09/12/2016
Phresh 2,v,Yuen Long Squash Club,Pei Ho Street (PHSSC),19:00,"3-2(0-3,1-3,3-1,3-0,3-0)",9,09/12/2016
Razor 3,v,[BYE],,,,9,09/12/2016
Tomcat,v,Razor 3,Cornwall Street (CSPSC),19:00,"1-4(2-3,3-2,0-3,0-3,0-3)",10,16/12/2016
