Home Team,vs,Away Team,Venue,Time,Result,Match Week,Date
Hong Kong Cricket Club 9,v,Perrier Mix,Hong Kong Cricket Club (HKCC),17:00,"1-4(0-3,0-3,0-3,0-3,WO)",1,08/10/2016
Spirit 5,v,Everlast 3,HK Squash Centre (HKSC),17:00,"0-5(1-3,0-3,0-3,0-3,0-3)",1,08/10/2016
Phresh 4,v,Unique Squash 2,Cornwall Street (CSPSC),17:00,"5-0(3-0,3-0,3-0,3-0,3-0)",1,08/10/2016
i-MASK Advance Squash Club 15,v,[BYE],,,,1,08/10/2016
Perrier Mix,v,Phresh 4,HK Squash Centre (HKSC),17:00,"4-1(0-3,3-0,3-0,3-0,3-0)",2,15/10/2016
Everlast 3,v,Hong Kong Cricket Club 9,HK Squash Centre (HKSC),17:00,"4-1(3-2,3-2,3-2,3-1,0-3)",2,15/10/2016
i-MASK Advance Squash Club 15,v,Spirit 5,Cornwall Street (CSPSC),17:00,"5-0(3-0,3-0,3-0,3-0,WO)",2,15/10/2016
Unique Squash 2,v,[BYE],,,,2,15/10/2016
Phresh 4,v,Everlast 3,Cornwall Street (CSPSC),17:00,"1-4(0-3,1-3,1-3,0-3,3-0)",3,22/10/2016
Hong Kong Cricket Club 9,v,i-MASK Advance Squash Club 15,Hong Kong Cricket Club (HKCC),17:00,"0-5(0-3,0-3,0-3,0-3,0-3)",3,22/10/2016
Unique Squash 2,v,Perrier Mix,HK Squash Centre (HKSC),17:00,"5-0(WO,WO,WO,WO,WO)",3,22/10/2016
Spirit 5,v,[BYE],,,,3,22/10/2016
i-MASK Advance Squash Club 15,v,Phresh 4,Cornwall Street (CSPSC),17:00,"1-4(1-3,3-0,2-3,0-3,0-3)",4,29/10/2016
Spirit 5,v,Hong Kong Cricket Club 9,HK Squash Centre (HKSC),17:00,"1-4(2-3,1-3,3-2,2-3,0-3)",4,29/10/2016
Everlast 3,v,Unique Squash 2,HK Squash Centre (HKSC),17:00,"5-0(3-0,3-0,3-0,3-0,WO)",4,29/10/2016
Perrier Mix,v,[BYE],,,,4,29/10/2016
Unique Squash 2,v,i-MASK Advance Squash Club 15,HK Squash Centre (HKSC),17:45,"0-5(0-3,0-3,0-3,0-3,2-3)",5,26/11/2016
Perrier Mix,v,Everlast 3,HK Squash Centre (HKSC),17:45,"5-0(3-0,3-0,3-0,3-0,3-0)",5,26/11/2016
Phresh 4,v,Spirit 5,Cornwall Street (CSPSC),17:00,"4-1(3-0,3-0,2-3,3-1,3-0)",5,26/11/2016
Hong Kong Cricket Club 9,v,[BYE],,,,5,26/11/2016
i-MASK Advance Squash Club 15,v,Perrier Mix,Cornwall Street (CSPSC),17:00,"1-4(2-3,2-3,0-3,0-3,3-0)",6,03/12/2016
Spirit 5,v,Unique Squash 2,HK Squash Centre (HKSC),17:00,"3-2(0-3,3-0,3-0,3-0,0-3)",6,03/12/2016
Hong Kong Cricket Club 9,v,Phresh 4,Hong Kong Cricket Club (HKCC),17:00,"1-4(0-3,0-3,0-3,3-0,0-3)",6,03/12/2016
Everlast 3,v,[BYE],,,,6,03/12/2016
Hong Kong Cricket Club 9,v,Unique Squash 2,Hong Kong Cricket Club (HKCC),17:00,,7,10/12/2016
Perrier Mix,v,Spirit 5,HK Squash Centre (HKSC),17:00,"5-0(3-0,3-0,3-0,3-0,3-0)",7,10/12/2016
i-MASK Advance Squash Club 15,v,Everlast 3,Cornwall Street (CSPSC),17:00,"5-0(3-0,3-0,3-1,3-0,3-1)",7,10/12/2016
Phresh 4,v,[BYE],,,,7,10/12/2016
Perrier Mix,v,Hong Kong Cricket Club 9,HK Squash Centre (HKSC),17:00,"3-2(2-3,3-0,3-1,3-0,0-3)",8,17/12/2016
Phresh 4,v,Unique Squash 2,Cornwall Street (CSPSC),17:00,"5-0(WO,WO,WO,WO,WO)",8,17/12/2016
Everlast 3,v,Spirit 5,HK Squash Centre (HKSC),17:00,"5-0(3-0,3-0,WO,WO,WO)",8,17/12/2016
i-MASK Advance Squash Club 15,v,[BYE],,,,8,17/12/2016
Phresh 4,v,Perrier Mix,Cornwall Street (CSPSC),17:00,"2-3(3-2,1-3,0-3,0-3,WO)",9,07/01/2017
Spirit 5,v,i-MASK Advance Squash Club 15,HK Squash Centre (HKSC),17:00,"0-5(0-3,0-3,0-3,1-3,0-3)",9,07/01/2017
Hong Kong Cricket Club 9,v,Everlast 3,Hong Kong Cricket Club (HKCC),17:00,"3-2(3-0,3-0,0-3,0-3,3-0)",9,07/01/2017
Unique Squash 2,v,[BYE],,,,9,07/01/2017
Everlast 3,v,Phresh 4,HK Squash Centre (HKSC),17:00,"0-5(0-3,0-3,0-3,1-3,WO)",10,14/01/2017
Hong Kong Cricket Club 9,v,i-MASK Advance Squash Club 15,Hong Kong Cricket Club (HKCC),17:00,"0-5(1-3,0-3,1-3,0-3,0-3)",10,14/01/2017
Perrier Mix,v,Unique Squash 2,HK Squash Centre (HKSC),17:00,"5-0(3-0,3-0,3-0,3-0,3-0)",10,14/01/2017
Spirit 5,v,[BYE],,,,10,14/01/2017
Phresh 4,v,i-MASK Advance Squash Club 15,HK Squash Centre (HKSC),17:00,"1-4(3-2,1-3,0-3,0-3,0-3)",11,21/01/2017
Hong Kong Cricket Club 9,v,Spirit 5,Hong Kong Cricket Club (HKCC),17:00,"3-1(3-0,3-2,2-3,WO)",11,21/01/2017
Unique Squash 2,v,Everlast 3,HK Squash Centre (HKSC),17:00,"0-5(0-3,0-3,0-3,0-3,0-3)",11,21/01/2017
Perrier Mix,v,[BYE],,,,11,21/01/2017
