Home Team,vs,Away Team,Venue,Time,Result,Match Week,Date
BOSS,v,Twister 2,Cornwall Street (CSPSC),19:00,"2-3(0-3,1-3,3-0,3-2,1-3)",1,05/10/2016
Flash 1,v,Hong Kong Football Club 11,Pei Ho Street (PHSSC),19:00,"0-5(1-3,0-3,0-3,1-3,0-3)",1,05/10/2016
i-MASK Advance Squash Club 8,v,PCCW,Cornwall Street (CSPSC),19:00,"3-2(2-3,1-3,3-0,3-0,3-0)",1,05/10/2016
Kinetic 3,v,Unique Squash 1,HK Squash Centre (HKSC),19:00,"4-1(3-0,3-0,3-0,3-0,2-3)",1,05/10/2016
Tuen Mun Squash Club 1,v,Hong Kong Cricket Club 5,Yuen Long Jockey Club (YLJCSC),19:00,"4-1(3-0,3-0,2-3,3-2,WO)",1,05/10/2016
Hong Kong Football Club 11,v,BOSS,Hong Kong Football Club (HKFC),19:15,"4-1(3-0,3-1,3-0,3-1,0-3)",2,12/10/2016
i-MASK Advance Squash Club 8,v,Unique Squash 1,Cornwall Street (CSPSC),19:00,"5-0(3-0,3-0,3-0,3-0,3-0)",2,12/10/2016
Kinetic 3,v,Flash 1,HK Squash Centre (HKSC),19:00,"2-3(1-3,2-3,3-0,3-0,0-3)",2,12/10/2016
Hong Kong Cricket Club 5,v,Twister 2,Hong Kong Cricket Club (HKCC),19:00,"2-3(3-0,0-3,0-3,3-2,2-3)",2,12/10/2016
PCCW,v,Tuen Mun Squash Club 1,HK Squash Centre (HKSC),19:00,"0-5(2-3,0-3,1-3,0-3,0-3)",2,12/10/2016
Flash 1,v,PCCW,Pei Ho Street (PHSSC),19:00,"3-2(3-0,1-3,1-3,3-2,3-2)",3,26/10/2016
Kinetic 3,v,Hong Kong Cricket Club 5,HK Squash Centre (HKSC),19:00,"4-1(1-3,3-2,3-2,3-0,3-0)",3,26/10/2016
Twister 2,v,Hong Kong Football Club 11,Cornwall Street (CSPSC),19:00,"2-3(0-3,0-3,3-0,3-1,0-3)",3,26/10/2016
Unique Squash 1,v,Tuen Mun Squash Club 1,HK Squash Centre (HKSC),19:00,"0-5(1-3,0-3,0-3,0-3,0-3)",3,26/10/2016
i-MASK Advance Squash Club 8,v,BOSS,Cornwall Street (CSPSC),19:00,"3-2(3-1,3-0,2-3,3-2,0-3)",3,26/10/2016
Flash 1,v,Unique Squash 1,Pei Ho Street (PHSSC),19:00,"5-0(3-0,3-1,3-0,3-1,WO)",4,02/11/2016
i-MASK Advance Squash Club 8,v,Hong Kong Cricket Club 5,Cornwall Street (CSPSC),19:00,"3-2(1-3,3-0,3-2,3-0,2-3)",4,02/11/2016
Hong Kong Football Club 11,v,Tuen Mun Squash Club 1,Hong Kong Football Club (HKFC),19:15,"2-3(3-0,2-3,2-3,3-0,0-3)",4,02/11/2016
Kinetic 3,v,Twister 2,HK Squash Centre (HKSC),19:00,"2-3(0-3,3-1,3-0,1-3,1-3)",4,02/11/2016
BOSS,v,PCCW,Cornwall Street (CSPSC),19:00,"3-2(3-1,0-3,2-3,3-0,3-0)",4,02/11/2016
BOSS,v,Tuen Mun Squash Club 1,Cornwall Street (CSPSC),19:00,"1-4(1-3,0-3,1-3,3-0,0-3)",5,09/11/2016
Unique Squash 1,v,Hong Kong Football Club 11,HK Squash Centre (HKSC),19:00,"0-5(0-3,0-3,0-3,0-3,0-3)",5,09/11/2016
PCCW,v,Twister 2,HK Squash Centre (HKSC),19:00,"1-4(0-3,3-2,1-3,2-3,0-3)",5,09/11/2016
Flash 1,v,Hong Kong Cricket Club 5,Pei Ho Street (PHSSC),19:00,"5-0(3-0,3-0,3-2,3-0,WO)",5,09/11/2016
Kinetic 3,v,i-MASK Advance Squash Club 8,HK Squash Centre (HKSC),19:00,"2-3(0-3,3-0,3-0,1-3,0-3)",5,09/11/2016
BOSS,v,Unique Squash 1,Cornwall Street (CSPSC),19:00,"5-0(3-0,3-1,3-0,3-1,3-0)",6,16/11/2016
PCCW,v,Kinetic 3,HK Squash Centre (HKSC),19:00,"3-2(3-1,3-2,1-3,1-3,3-0)",6,16/11/2016
Hong Kong Football Club 11,v,Hong Kong Cricket Club 5,Hong Kong Football Club (HKFC),19:15,"4-1(3-1,2-3,3-2,3-2,3-1)",6,16/11/2016
i-MASK Advance Squash Club 8,v,Twister 2,Cornwall Street (CSPSC),19:00,"0-5(0-3,2-3,1-3,0-3,0-3)",6,16/11/2016
Flash 1,v,Tuen Mun Squash Club 1,Pei Ho Street (PHSSC),19:00,"1-4(3-0,0-3,2-3,0-3,0-3)",6,16/11/2016
Kinetic 3,v,Hong Kong Football Club 11,HK Squash Centre (HKSC),19:00,"3-2(0-3,3-2,3-0,3-0,0-3)",7,23/11/2016
Unique Squash 1,v,PCCW,HK Squash Centre (HKSC),19:00,"0-5(0-3,0-3,0-3,1-3,0-3)",7,23/11/2016
Twister 2,v,Tuen Mun Squash Club 1,Cornwall Street (CSPSC),19:00,"2-3(2-3,2-3,0-3,3-0,3-2)",7,23/11/2016
BOSS,v,Hong Kong Cricket Club 5,Cornwall Street (CSPSC),19:00,"4-1(1-3,3-2,WO,3-0,3-0)",7,23/11/2016
Flash 1,v,i-MASK Advance Squash Club 8,Pei Ho Street (PHSSC),19:00,"2-3(3-2,0-3,3-1,1-3,0-3)",7,23/11/2016
Hong Kong Football Club 11,v,i-MASK Advance Squash Club 8,Hong Kong Football Club (HKFC),19:15,"5-0(3-0,3-0,3-0,3-0,3-0)",8,30/11/2016
Tuen Mun Squash Club 1,v,Kinetic 3,Yuen Long Jockey Club (YLJCSC),19:00,"3-2(3-1,2-3,2-3,3-0,3-1)",8,30/11/2016
Twister 2,v,Unique Squash 1,Cornwall Street (CSPSC),19:00,"4-1(3-0,3-0,3-0,3-1,0-3)",8,30/11/2016
Flash 1,v,BOSS,Pei Ho Street (PHSSC),19:00,"3-2(3-0,0-3,3-2,0-3,3-0)",8,30/11/2016
Hong Kong Cricket Club 5,v,PCCW,Hong Kong Cricket Club (HKCC),19:00,"3-2(3-0,3-0,0-3,3-2,2-3)",8,30/11/2016
