Home Team,vs,Away Team,Venue,Time,Result,Match Week,Date
United Services Recreation Club 2,v,Perrier KCC 4,United Services Recreation Club (USRC),19:00,"5-0(3-0,3-0,3-2,3-1,3-0)",1,04/10/2016
Kinetic 1,v,Friend Club 2,HK Squash Centre (HKSC),19:00,"1-4(0-3,0-3,0-3,3-1,2-3)",1,04/10/2016
Hong Kong Football Club 5,v,Discovery Bay,Hong Kong Football Club (HKFC),19:15,"5-0(3-0,3-0,3-1,3-0,3-0)",1,04/10/2016
Fung King 1,v,i-MASK Advance Squash Club 2,Cornwall Street (CSPSC),19:00,"1-4(3-0,0-3,1-3,2-3,0-3)",1,04/10/2016
United Services Recreation Club 2,v,i-MASK Advance Squash Club 2,United Services Recreation Club (USRC),19:00,"4-1(3-0,2-3,3-0,3-0,3-1)",2,11/10/2016
Perrier KCC 4,v,Hong Kong Football Club 5,Kowloon Cricket Club (KCC),19:00,"4-1(0-3,3-0,3-0,3-0,3-1)",2,11/10/2016
Discovery Bay,v,Kinetic 1,Discovery Bay Residents Club (DBRC),19:00,"5-0(3-0,3-0,3-1,3-0,WO)",2,11/10/2016
Friend Club 2,v,Fung King 1,Kwun Chung (KCSC),19:00,"1-4(1-3,1-3,0-3,0-3,3-0)",2,11/10/2016
Fung King 1,v,Discovery Bay,Cornwall Street (CSPSC),19:00,"4-1(3-0,3-1,3-0,3-1,0-3)",3,18/10/2016
Hong Kong Football Club 5,v,United Services Recreation Club 2,Hong Kong Football Club (HKFC),19:15,"1-4(0-3,3-1,1-3,1-3,0-3)",3,18/10/2016
Perrier KCC 4,v,Kinetic 1,Kowloon Cricket Club (KCC),19:00,"4-1(3-1,3-0,3-0,3-1,0-3)",3,18/10/2016
i-MASK Advance Squash Club 2,v,Friend Club 2,Cornwall Street (CSPSC),19:00,"5-0(3-0,3-2,3-0,3-1,3-0)",3,18/10/2016
United Services Recreation Club 2,v,Friend Club 2,United Services Recreation Club (USRC),19:00,"4-1(3-0,1-3,3-0,3-0,3-0)",4,25/10/2016
Discovery Bay,v,i-MASK Advance Squash Club 2,Discovery Bay Residents Club (DBRC),19:00,"3-2(3-1,0-3,1-3,3-1,WO)",4,25/10/2016
Kinetic 1,v,Hong Kong Football Club 5,HK Squash Centre (HKSC),19:00,"1-4(0-3,0-3,0-3,1-3,3-0)",4,25/10/2016
Perrier KCC 4,v,Fung King 1,Kowloon Cricket Club (KCC),19:00,"4-1(0-3,3-2,3-2,3-2,3-0)",4,25/10/2016
Fung King 1,v,Hong Kong Football Club 5,Cornwall Street (CSPSC),19:00,"1-4(1-3,2-3,3-2,0-3,0-3)",5,01/11/2016
i-MASK Advance Squash Club 2,v,Perrier KCC 4,Cornwall Street (CSPSC),19:00,"3-2(3-0,3-1,3-2,0-3,1-3)",5,01/11/2016
Kinetic 1,v,United Services Recreation Club 2,HK Squash Centre (HKSC),19:00,"0-5(0-3,0-3,0-3,0-3,0-3)",5,01/11/2016
Friend Club 2,v,Discovery Bay,Kwun Chung (KCSC),19:00,"4-1(3-0,0-3,3-1,3-1,3-2)",5,01/11/2016
Kinetic 1,v,Fung King 1,HK Squash Centre (HKSC),19:00,"1-4(0-3,2-3,0-3,1-3,3-0)",6,08/11/2016
Hong Kong Football Club 5,v,i-MASK Advance Squash Club 2,Hong Kong Football Club (HKFC),19:15,"0-5(0-3,0-3,0-3,1-3,2-3)",6,08/11/2016
United Services Recreation Club 2,v,Discovery Bay,United Services Recreation Club (USRC),19:00,"5-0(3-1,3-0,3-0,3-0,3-0)",6,08/11/2016
Friend Club 2,v,Perrier KCC 4,Kwun Chung (KCSC),19:00,"0-5(1-3,0-3,0-3,0-3,1-3)",6,08/11/2016
i-MASK Advance Squash Club 2,v,Kinetic 1,Cornwall Street (CSPSC),19:00,"4-1(3-1,3-0,3-0,3-0,1-3)",7,15/11/2016
Perrier KCC 4,v,Discovery Bay,Kowloon Cricket Club (KCC),19:00,"5-0(3-2,3-0,3-1,WO,3-0)",7,15/11/2016
Fung King 1,v,United Services Recreation Club 2,Cornwall Street (CSPSC),19:00,"2-3(0-3,3-1,3-0,0-3,0-3)",7,15/11/2016
Friend Club 2,v,Hong Kong Football Club 5,Kwun Chung (KCSC),19:00,"0-5(0-3,0-3,0-3,0-3,0-3)",7,15/11/2016
Friend Club 2,v,Kinetic 1,Kwun Chung (KCSC),19:00,"4-1(3-1,3-1,3-0,1-3,3-2)",8,22/11/2016
Perrier KCC 4,v,United Services Recreation Club 2,Kowloon Cricket Club (KCC),19:00,"4-1(0-3,3-1,3-1,3-1,3-0)",8,22/11/2016
Discovery Bay,v,Hong Kong Football Club 5,Discovery Bay Residents Club (DBRC),19:00,"2-3(3-0,1-3,3-2,WO,0-3)",8,22/11/2016
i-MASK Advance Squash Club 2,v,Fung King 1,Cornwall Street (CSPSC),19:00,"3-2(0-3,3-2,3-0,0-3,3-0)",8,22/11/2016
Friend Club 2,v,Fung King 1,Kwun Chung (KCSC),19:00,"0-5(1-3,0-3,0-3,0-3,0-3)",9,29/11/2016
Hong Kong Football Club 5,v,Perrier KCC 4,Hong Kong Football Club (HKFC),19:15,"4-1(3-1,3-1,0-3,3-1,3-1)",9,29/11/2016
i-MASK Advance Squash Club 2,v,United Services Recreation Club 2,Cornwall Street (CSPSC),19:00,"3-2(1-3,3-1,3-0,1-3,3-0)",9,29/11/2016
Kinetic 1,v,Discovery Bay,HK Squash Centre (HKSC),19:00,"4-1(3-2,3-1,0-3,WO,3-0)",9,29/11/2016
United Services Recreation Club 2,v,Hong Kong Football Club 5,United Services Recreation Club (USRC),19:00,"3-2(1-3,3-1,0-3,3-0,3-1)",10,06/12/2016
Perrier KCC 4,v,Kinetic 1,Kowloon Cricket Club (KCC),19:00,"5-0(3-1,3-1,3-0,3-0,3-0)",10,06/12/2016
Discovery Bay,v,Fung King 1,Discovery Bay Residents Club (DBRC),19:00,"1-4(0-3,0-3,0-3,0-3,3-0)",10,06/12/2016
Friend Club 2,v,i-MASK Advance Squash Club 2,Kwun Chung (KCSC),19:00,"0-5(1-3,0-3,0-3,0-3,WO)",10,06/12/2016
Fung King 1,v,Perrier KCC 4,Cornwall Street (CSPSC),19:00,"3-2(3-0,1-3,2-3,3-0,3-1)",11,13/12/2016
Friend Club 2,v,United Services Recreation Club 2,Kwun Chung (KCSC),19:00,"1-4(3-0,0-3,0-3,WO,WO)",11,13/12/2016
i-MASK Advance Squash Club 2,v,Discovery Bay,Cornwall Street (CSPSC),19:00,"5-0(3-0,3-0,3-0,3-0,3-0)",11,13/12/2016
Hong Kong Football Club 5,v,Kinetic 1,Hong Kong Football Club (HKFC),19:15,"5-0(3-0,3-0,3-0,3-0,3-0)",11,13/12/2016
Discovery Bay,v,Friend Club 2,Discovery Bay Residents Club (DBRC),19:00,"5-0(WO,WO,WO,WO,WO)",12,03/01/2017
Hong Kong Football Club 5,v,Fung King 1,Hong Kong Football Club (HKFC),19:15,"2-3(1-3,0-3,1-3,3-0,3-0)",12,03/01/2017
Kinetic 1,v,United Services Recreation Club 2,HK Squash Centre (HKSC),19:00,"1-4(1-3,0-3,0-3,0-3,3-0)",12,03/01/2017
Perrier KCC 4,v,i-MASK Advance Squash Club 2,Kowloon Cricket Club (KCC),19:00,"2-3(0-3,0-3,2-3,3-1,WO)",12,03/01/2017
Discovery Bay,v,United Services Recreation Club 2,Discovery Bay Residents Club (DBRC),19:00,"0-5(2-3,0-3,2-3,1-3,0-3)",13,10/01/2017
Fung King 1,v,Kinetic 1,Cornwall Street (CSPSC),19:00,"4-1(3-0,3-2,3-0,3-0,1-3)",13,10/01/2017
Perrier KCC 4,v,Friend Club 2,Kowloon Cricket Club (KCC),19:00,"4-1(1-3,3-1,3-0,3-0,3-0)",13,10/01/2017
i-MASK Advance Squash Club 2,v,Hong Kong Football Club 5,Cornwall Street (CSPSC),19:00,"2-3(1-3,3-2,2-3,0-3,3-1)",13,10/01/2017
United Services Recreation Club 2,v,Fung King 1,United Services Recreation Club (USRC),19:00,"1-4(1-3,0-3,0-3,3-1,0-3)",14,17/01/2017
Hong Kong Football Club 5,v,Friend Club 2,Hong Kong Football Club (HKFC),19:15,"5-0(3-0,3-0,3-0,3-0,3-0)",14,17/01/2017
Discovery Bay,v,Perrier KCC 4,Discovery Bay Residents Club (DBRC),19:00,"2-3(1-3,3-2,0-3,3-2,0-3)",14,17/01/2017
Kinetic 1,v,i-MASK Advance Squash Club 2,HK Squash Centre (HKSC),19:00,"0-5(1-3,0-3,0-3,0-3,0-3)",14,17/01/2017
Perrier KCC 4,v,United Services Recreation Club 2,Kowloon Cricket Club (KCC),19:00,"3-2(1-3,3-0,0-3,3-0,3-0)",15,07/02/2017
Hong Kong Football Club 5,v,Discovery Bay,Hong Kong Football Club (HKFC),19:15,"5-0(3-1,3-0,3-0,3-1,3-0)",15,07/02/2017
Kinetic 1,v,Friend Club 2,HK Squash Centre (HKSC),19:00,"3-2(3-1,3-1,3-0,0-3,0-3)",15,07/02/2017
Fung King 1,v,i-MASK Advance Squash Club 2,Cornwall Street (CSPSC),19:00,"3-2(3-0,0-3,1-3,3-0,3-0)",15,07/02/2017
Discovery Bay,v,Kinetic 1,Discovery Bay Residents Club (DBRC),19:00,,16,14/02/2017
United Services Recreation Club 2,v,i-MASK Advance Squash Club 2,United Services Recreation Club (USRC),19:00,"0-5(1-3,0-3,0-3,0-3,1-3)",16,14/02/2017
Fung King 1,v,Friend Club 2,Cornwall Street (CSPSC),19:00,"5-0(3-0,3-0,3-0,3-0,3-1)",16,14/02/2017
Perrier KCC 4,v,Hong Kong Football Club 5,Kowloon Cricket Club (KCC),19:00,"3-2(0-3,0-3,3-0,3-0,3-2)",16,14/02/2017
Kinetic 1,v,Perrier KCC 4,HK Squash Centre (HKSC),19:00,"1-4(3-0,1-3,0-3,1-3,0-3)",17,21/02/2017
i-MASK Advance Squash Club 2,v,Friend Club 2,Cornwall Street (CSPSC),19:00,"3-2(1-3,3-0,3-0,0-3,3-0)",17,21/02/2017
Fung King 1,v,Discovery Bay,Cornwall Street (CSPSC),19:00,"5-0(3-0,3-0,3-0,3-0,3-0)",17,21/02/2017
Hong Kong Football Club 5,v,United Services Recreation Club 2,Hong Kong Football Club (HKFC),19:15,"2-3(0-3,1-3,0-3,3-0,3-0)",17,21/02/2017
Discovery Bay,v,i-MASK Advance Squash Club 2,Discovery Bay Residents Club (DBRC),19:00,"3-2(1-3,0-3,3-0,WO,WO)",18,28/02/2017
Perrier KCC 4,v,Fung King 1,Kowloon Cricket Club (KCC),19:00,"3-2(0-3,3-0,1-3,3-0,3-0)",18,28/02/2017
Kinetic 1,v,Hong Kong Football Club 5,HK Squash Centre (HKSC),19:00,"1-4(0-3,0-3,3-1,0-3,0-3)",18,28/02/2017
United Services Recreation Club 2,v,Friend Club 2,United Services Recreation Club (USRC),19:00,"5-0(3-0,3-0,3-1,3-0,3-0)",18,28/02/2017
United Services Recreation Club 2,v,Kinetic 1,United Services Recreation Club (USRC),19:00,"4-1(3-0,3-0,0-3,3-0,3-0)",19,07/03/2017
i-MASK Advance Squash Club 2,v,Perrier KCC 4,Cornwall Street (CSPSC),19:00,"3-2(3-2,2-3,3-0,3-0,1-3)",19,07/03/2017
Friend Club 2,v,Discovery Bay,Kwun Chung (KCSC),19:00,"0-5(0-3,0-3,1-3,1-3,2-3)",19,07/03/2017
Fung King 1,v,Hong Kong Football Club 5,Cornwall Street (CSPSC),19:00,"0-5(2-3,1-3,0-3,0-3,0-3)",19,07/03/2017
Hong Kong Football Club 5,v,i-MASK Advance Squash Club 2,Hong Kong Football Club (HKFC),19:15,"3-2(3-0,3-1,1-3,2-3,3-1)",20,14/03/2017
Kinetic 1,v,Fung King 1,HK Squash Centre (HKSC),19:00,"1-4(0-3,3-0,1-3,0-3,0-3)",20,14/03/2017
United Services Recreation Club 2,v,Discovery Bay,United Services Recreation Club (USRC),19:00,"5-0(3-0,3-1,3-0,3-1,3-0)",20,14/03/2017
Friend Club 2,v,Perrier KCC 4,Kwun Chung (KCSC),19:00,"1-4(3-0,0-3,1-3,0-3,0-3)",20,14/03/2017
i-MASK Advance Squash Club 2,v,Kinetic 1,Cornwall Street (CSPSC),19:00,"4-1(3-1,3-0,0-3,3-1,3-1)",21,21/03/2017
Friend Club 2,v,Hong Kong Football Club 5,Kwun Chung (KCSC),19:00,"0-5(0-3,1-3,0-3,1-3,1-3)",21,21/03/2017
Perrier KCC 4,v,Discovery Bay,Kowloon Cricket Club (KCC),19:00,"4-1(3-2,3-0,3-0,3-0,1-3)",21,21/03/2017
Fung King 1,v,United Services Recreation Club 2,Cornwall Street (CSPSC),19:00,"3-2(3-2,3-1,3-0,1-3,0-3)",21,21/03/2017
