Home Team,vs,Away Team,Venue,Time,Result,Match Week,Date
Head Shatin 2,v,Island Squash Racquet Club,Cornwall Street (CSPSC),19:00,"4-1(3-1,3-1,3-2,1-3,3-1)",1,05/10/2016
Runners,v,Razor 2,Kwun Chung (KCSC),19:00,"0-5(0-3,0-3,1-3,0-3,2-3)",1,05/10/2016
Friend Club 3,v,i-MASK Advance Squash Club 3,Pei Ho Street (PHSSC),19:00,"2-3(3-0,1-3,0-3,0-3,3-0)",1,05/10/2016
Hong Kong Football Club 6A,v,Hong Kong Football Club 6B,Hong Kong Football Club (HKFC),19:15,"2-3(0-3,3-1,3-0,1-3,1-3)",1,05/10/2016
GS 1,v,Perrier KCC 5,Java Road (JRSC),19:00,"5-0(3-0,3-0,3-0,3-0,3-2)",1,05/10/2016
Hong Kong Cricket Club 2,v,[BYE],,,,1,05/10/2016
Perrier KCC 5,v,Head Shatin 2,Kowloon Cricket Club (KCC),19:00,"1-4(0-3,0-3,3-0,0-3,1-3)",2,12/10/2016
Runners,v,Hong Kong Football Club 6A,Kwun Chung (KCSC),19:00,"2-3(2-3,0-3,3-2,3-0,1-3)",2,12/10/2016
i-MASK Advance Squash Club 3,v,GS 1,Cornwall Street (CSPSC),19:00,"2-3(2-3,1-3,3-2,0-3,3-2)",2,12/10/2016
Island Squash Racquet Club,v,Hong Kong Cricket Club 2,HK Squash Centre (HKSC),19:00,"2-3(3-1,0-3,3-1,WO,WO)",2,12/10/2016
Razor 2,v,Friend Club 3,Cornwall Street (CSPSC),19:00,"5-0(3-1,3-0,3-1,3-2,3-0)",2,12/10/2016
Hong Kong Football Club 6B,v,[BYE],,,,2,12/10/2016
Friend Club 3,v,Island Squash Racquet Club,Pei Ho Street (PHSSC),19:00,"2-3(3-2,0-3,0-3,1-3,3-1)",3,26/10/2016
GS 1,v,Hong Kong Cricket Club 2,Java Road (JRSC),19:00,"4-1(1-3,3-1,3-0,3-0,3-1)",3,26/10/2016
Perrier KCC 5,v,Runners,Kowloon Cricket Club (KCC),19:00,"3-2(3-2,3-2,3-0,0-3,2-3)",3,26/10/2016
Hong Kong Football Club 6B,v,i-MASK Advance Squash Club 3,Hong Kong Football Club (HKFC),19:15,"3-2(0-3,3-0,3-0,2-3,3-0)",3,26/10/2016
Razor 2,v,Hong Kong Football Club 6A,Cornwall Street (CSPSC),19:00,"4-1(3-0,3-2,0-3,3-0,3-1)",3,26/10/2016
Head Shatin 2,v,[BYE],,,,3,26/10/2016
i-MASK Advance Squash Club 3,v,Hong Kong Football Club 6A,Cornwall Street (CSPSC),19:00,"3-2(3-0,0-3,0-3,3-1,3-2)",4,02/11/2016
Runners,v,Island Squash Racquet Club,Kwun Chung (KCSC),19:00,"1-4(2-3,1-3,0-3,1-3,3-0)",4,02/11/2016
Head Shatin 2,v,GS 1,Cornwall Street (CSPSC),19:00,"1-4(0-3,0-3,3-1,0-3,1-3)",4,02/11/2016
Hong Kong Cricket Club 2,v,Friend Club 3,Hong Kong Cricket Club (HKCC),19:00,"4-1(3-0,3-1,3-0,3-0,0-3)",4,02/11/2016
Perrier KCC 5,v,Hong Kong Football Club 6B,Kowloon Cricket Club (KCC),19:00,"2-3(3-0,2-3,0-3,3-0,1-3)",4,02/11/2016
Razor 2,v,[BYE],,,,4,02/11/2016
Razor 2,v,i-MASK Advance Squash Club 3,Cornwall Street (CSPSC),19:00,"5-0(3-2,3-0,3-0,3-0,3-0)",5,09/11/2016
Hong Kong Cricket Club 2,v,Runners,Hong Kong Cricket Club (HKCC),19:00,"4-1(3-0,3-0,3-1,2-3,3-1)",5,09/11/2016
Friend Club 3,v,Head Shatin 2,Pei Ho Street (PHSSC),19:00,"3-2(3-1,3-2,1-3,0-3,3-0)",5,09/11/2016
Hong Kong Football Club 6A,v,Perrier KCC 5,Hong Kong Football Club (HKFC),19:15,"3-2(0-3,3-1,3-0,0-3,3-0)",5,09/11/2016
Island Squash Racquet Club,v,Hong Kong Football Club 6B,HK Squash Centre (HKSC),19:00,"3-2(0-3,3-1,1-3,3-2,3-2)",5,09/11/2016
GS 1,v,[BYE],,,,5,09/11/2016
Perrier KCC 5,v,Razor 2,Kowloon Cricket Club (KCC),19:00,"2-3(3-1,1-3,1-3,0-3,3-0)",6,16/11/2016
Hong Kong Football Club 6B,v,Hong Kong Cricket Club 2,Hong Kong Football Club (HKFC),19:15,"4-1(2-3,3-0,3-0,3-0,3-0)",6,16/11/2016
GS 1,v,Friend Club 3,Java Road (JRSC),19:00,"4-1(0-3,3-0,3-0,3-0,3-0)",6,16/11/2016
Head Shatin 2,v,Runners,Cornwall Street (CSPSC),19:00,"4-1(3-1,3-2,3-0,3-2,2-3)",6,16/11/2016
Island Squash Racquet Club,v,Hong Kong Football Club 6A,HK Squash Centre (HKSC),19:00,"1-4(3-2,0-3,0-3,0-3,2-3)",6,16/11/2016
i-MASK Advance Squash Club 3,v,[BYE],,,,6,16/11/2016
Runners,v,GS 1,Kwun Chung (KCSC),19:00,"1-4(0-3,0-3,3-2,0-3,0-3)",7,23/11/2016
Hong Kong Cricket Club 2,v,Hong Kong Football Club 6A,Hong Kong Cricket Club (HKCC),19:00,"2-3(3-0,2-3,0-3,1-3,3-1)",7,23/11/2016
Hong Kong Football Club 6B,v,Head Shatin 2,Hong Kong Football Club (HKFC),19:15,"4-1(3-1,0-3,3-2,3-0,3-0)",7,23/11/2016
i-MASK Advance Squash Club 3,v,Perrier KCC 5,Cornwall Street (CSPSC),19:00,"5-0(3-1,3-2,3-1,3-1,3-0)",7,23/11/2016
Razor 2,v,Island Squash Racquet Club,Cornwall Street (CSPSC),19:00,"3-2(3-1,1-3,0-3,3-0,3-0)",7,23/11/2016
Friend Club 3,v,[BYE],,,,7,23/11/2016
