Home Team,vs,Away Team,Venue,Time,Result,Match Week,Date
The New Generation,v,Head Shatin 1,Cornwall Street (CSPSC),19:00,"3-2(0-3,3-0,3-1,3-1,0-3)",1,03/10/2016
Hong Kong Fire Services 1,v,HKU 1,Cornwall Street (CSPSC),19:00,"2-3(3-0,0-3,2-3,3-1,2-3)",1,03/10/2016
i-MASK Advance Squash Club 1,v,Titlows,Cornwall Street (CSPSC),19:00,"5-0(3-0,3-0,3-0,3-0,3-0)",1,03/10/2016
Hong Kong Football Club 4,v,Sovereign Group LRC 4,Hong Kong Football Club (HKFC),19:15,"5-0(3-0,3-2,3-1,3-0,3-0)",1,03/10/2016
Hong Kong Cricket Club 1,v,[BYE],,,,1,03/10/2016
Head Shatin 1,v,Hong Kong Football Club 4,Cornwall Street (CSPSC),19:00,"0-5(2-3,1-3,0-3,2-3,1-3)",2,17/10/2016
HKU 1,v,The New Generation,HK Squash Centre (HKSC),19:00,"1-4(1-3,1-3,1-3,3-2,0-3)",2,17/10/2016
Hong Kong Cricket Club 1,v,Hong Kong Fire Services 1,Hong Kong Cricket Club (HKCC),19:00,"4-1(3-1,3-0,1-3,3-0,3-1)",2,17/10/2016
Sovereign Group LRC 4,v,i-MASK Advance Squash Club 1,Ladies Recreation Club (LRC),19:00,"0-5(2-3,2-3,1-3,1-3,2-3)",2,17/10/2016
Titlows,v,[BYE],,,,2,17/10/2016
Hong Kong Football Club 4,v,HKU 1,Hong Kong Football Club (HKFC),19:15,"5-0(3-0,3-0,3-0,3-0,3-0)",3,24/10/2016
The New Generation,v,Hong Kong Cricket Club 1,Cornwall Street (CSPSC),19:00,"1-4(1-3,1-3,3-0,2-3,0-3)",3,24/10/2016
i-MASK Advance Squash Club 1,v,Head Shatin 1,Cornwall Street (CSPSC),19:00,"3-2(3-0,3-0,3-1,2-3,0-3)",3,24/10/2016
Sovereign Group LRC 4,v,Titlows,Ladies Recreation Club (LRC),19:00,"5-0(3-0,3-0,3-0,3-0,3-0)",3,24/10/2016
Hong Kong Fire Services 1,v,[BYE],,,,3,24/10/2016
Hong Kong Fire Services 1,v,The New Generation,Cornwall Street (CSPSC),19:00,"1-4(3-1,1-3,1-3,2-3,0-3)",4,31/10/2016
Hong Kong Cricket Club 1,v,Hong Kong Football Club 4,Hong Kong Cricket Club (HKCC),19:00,"1-4(1-3,0-3,0-3,3-1,1-3)",4,31/10/2016
Head Shatin 1,v,Titlows,Cornwall Street (CSPSC),19:00,"5-0(3-0,3-0,3-0,3-0,3-0)",4,31/10/2016
HKU 1,v,i-MASK Advance Squash Club 1,HK Squash Centre (HKSC),19:00,"0-5(0-3,0-3,0-3,0-3,1-3)",4,31/10/2016
Sovereign Group LRC 4,v,[BYE],,,,4,31/10/2016
Titlows,v,HKU 1,MTR Club House (MTRC),19:00,"0-5(0-3,0-3,2-3,0-3,0-3)",5,07/11/2016
Hong Kong Football Club 4,v,Hong Kong Fire Services 1,Hong Kong Football Club (HKFC),19:15,"5-0(3-0,3-0,3-0,3-0,3-0)",5,07/11/2016
i-MASK Advance Squash Club 1,v,Hong Kong Cricket Club 1,Cornwall Street (CSPSC),19:00,"3-2(3-0,0-3,3-1,3-1,0-3)",5,07/11/2016
Sovereign Group LRC 4,v,Head Shatin 1,Ladies Recreation Club (LRC),19:00,"1-4(3-2,1-3,0-3,2-3,0-3)",5,07/11/2016
The New Generation,v,[BYE],,,,5,07/11/2016
Hong Kong Fire Services 1,v,i-MASK Advance Squash Club 1,Cornwall Street (CSPSC),19:00,"0-5(0-3,0-3,0-3,0-3,1-3)",6,14/11/2016
Hong Kong Cricket Club 1,v,Titlows,Hong Kong Cricket Club (HKCC),19:00,"5-0(3-0,3-0,3-0,3-0,3-0)",6,14/11/2016
The New Generation,v,Hong Kong Football Club 4,Cornwall Street (CSPSC),19:00,"1-4(0-3,1-3,0-3,3-2,1-3)",6,14/11/2016
HKU 1,v,Sovereign Group LRC 4,HK Squash Centre (HKSC),19:00,"2-3(1-3,1-3,0-3,3-2,3-1)",6,14/11/2016
Head Shatin 1,v,[BYE],,,,6,14/11/2016
Sovereign Group LRC 4,v,Hong Kong Cricket Club 1,Ladies Recreation Club (LRC),19:00,"0-5(0-3,1-3,1-3,0-3,0-3)",7,21/11/2016
i-MASK Advance Squash Club 1,v,The New Generation,Cornwall Street (CSPSC),19:00,"1-4(3-0,2-3,1-3,1-3,0-3)",7,21/11/2016
Head Shatin 1,v,HKU 1,Cornwall Street (CSPSC),19:00,"4-1(3-0,1-3,3-0,3-0,3-0)",7,21/11/2016
Titlows,v,Hong Kong Fire Services 1,MTR Club House (MTRC),19:00,"1-4(0-3,0-3,0-3,0-3,3-0)",7,21/11/2016
Hong Kong Football Club 4,v,[BYE],,,,7,21/11/2016
Hong Kong Fire Services 1,v,Sovereign Group LRC 4,Cornwall Street (CSPSC),19:00,"2-3(0-3,2-3,3-0,0-3,3-1)",8,28/11/2016
The New Generation,v,Titlows,Cornwall Street (CSPSC),19:00,"5-0(3-0,3-0,3-0,3-0,3-0)",8,28/11/2016
Hong Kong Football Club 4,v,i-MASK Advance Squash Club 1,Hong Kong Football Club (HKFC),19:15,"5-0(3-0,3-0,3-0,3-0,3-0)",8,28/11/2016
Hong Kong Cricket Club 1,v,Head Shatin 1,Hong Kong Cricket Club (HKCC),19:00,"1-4(0-3,3-0,1-3,0-3,1-3)",8,28/11/2016
HKU 1,v,[BYE],,,,8,28/11/2016
Head Shatin 1,v,Hong Kong Fire Services 1,Cornwall Street (CSPSC),19:00,"4-1(3-1,1-3,3-0,3-0,3-0)",9,05/12/2016
Hong Kong Football Club 4,v,Titlows,Hong Kong Football Club (HKFC),19:15,"5-0(3-0,3-0,3-0,3-0,3-0)",9,05/12/2016
Sovereign Group LRC 4,v,The New Generation,Ladies Recreation Club (LRC),19:00,"2-3(3-1,3-2,0-3,1-3,0-3)",9,05/12/2016
HKU 1,v,Hong Kong Cricket Club 1,HK Squash Centre (HKSC),19:00,"0-5(0-3,0-3,1-3,0-3,0-3)",9,05/12/2016
i-MASK Advance Squash Club 1,v,[BYE],,,,9,05/12/2016
HKU 1,v,Hong Kong Fire Services 1,HK Squash Centre (HKSC),19:00,"1-4(1-3,3-1,1-3,1-3,1-3)",10,12/12/2016
Head Shatin 1,v,The New Generation,Cornwall Street (CSPSC),19:00,"2-3(3-0,0-3,0-3,1-3,3-0)",10,12/12/2016
Titlows,v,i-MASK Advance Squash Club 1,MTR Club House (MTRC),19:00,"0-5(0-3,0-3,0-3,1-3,1-3)",10,12/12/2016
Sovereign Group LRC 4,v,Hong Kong Football Club 4,Ladies Recreation Club (LRC),19:00,"0-5(2-3,1-3,0-3,0-3,1-3)",10,12/12/2016
Hong Kong Cricket Club 1,v,[BYE],,,,10,12/12/2016
i-MASK Advance Squash Club 1,v,Sovereign Group LRC 4,Cornwall Street (CSPSC),19:00,"4-1(1-3,3-0,3-1,3-0,WO)",11,09/01/2017
Hong Kong Fire Services 1,v,Hong Kong Cricket Club 1,Cornwall Street (CSPSC),19:00,"3-2(3-1,3-2,0-3,3-0,2-3)",11,09/01/2017
Hong Kong Football Club 4,v,Head Shatin 1,Hong Kong Football Club (HKFC),19:15,"4-1(3-0,3-0,3-1,3-0,2-3)",11,09/01/2017
The New Generation,v,HKU 1,Cornwall Street (CSPSC),19:00,"3-2(2-3,3-1,3-2,3-2,0-3)",11,09/01/2017
Titlows,v,[BYE],,,,11,09/01/2017
Hong Kong Cricket Club 1,v,The New Generation,Hong Kong Cricket Club (HKCC),19:00,"2-3(3-0,2-3,2-3,1-3,3-1)",12,16/01/2017
HKU 1,v,Hong Kong Football Club 4,HK Squash Centre (HKSC),19:00,"0-5(0-3,1-3,0-3,0-3,0-3)",12,16/01/2017
Titlows,v,Sovereign Group LRC 4,MTR Club House (MTRC),19:00,"0-5(0-3,0-3,0-3,0-3,2-3)",12,16/01/2017
Head Shatin 1,v,i-MASK Advance Squash Club 1,Cornwall Street (CSPSC),19:00,"2-3(3-0,3-2,0-3,2-3,2-3)",12,16/01/2017
Hong Kong Fire Services 1,v,[BYE],,,,12,16/01/2017
Hong Kong Football Club 4,v,Hong Kong Cricket Club 1,Hong Kong Football Club (HKFC),19:15,"4-1(1-3,3-1,3-1,3-0,3-0)",13,06/02/2017
The New Generation,v,Hong Kong Fire Services 1,Cornwall Street (CSPSC),19:00,"5-0(3-2,3-0,3-0,3-0,3-2)",13,06/02/2017
i-MASK Advance Squash Club 1,v,HKU 1,Cornwall Street (CSPSC),19:00,"4-1(1-3,3-1,3-0,3-0,3-0)",13,06/02/2017
Titlows,v,Head Shatin 1,MTR Club House (MTRC),19:00,"0-5(0-3,0-3,1-3,0-3,0-3)",13,06/02/2017
Sovereign Group LRC 4,v,[BYE],,,,13,06/02/2017
Hong Kong Cricket Club 1,v,i-MASK Advance Squash Club 1,Hong Kong Cricket Club (HKCC),19:00,"4-1(3-1,3-1,3-1,2-3,WO)",14,13/02/2017
Hong Kong Fire Services 1,v,Hong Kong Football Club 4,Cornwall Street (CSPSC),19:00,"0-5(1-3,1-3,1-3,0-3,2-3)",14,13/02/2017
HKU 1,v,Titlows,HK Squash Centre (HKSC),19:00,"5-0(3-0,3-0,3-0,3-0,3-0)",14,13/02/2017
