Team,Played,Won,Lost,Points,Rubbers For,Rubbers Against,CRs Given,CRs Received,WOs Given,WOs Received
Friend Club,3,3,0,15,12,3,0,1,0,0
i-Mask Advance Squash Club 3,3,3,0,14,11,4,0,0,0,0
Kwai Tsing District Squash Club,3,2,1,10,8,7,0,0,0,0
HKPF Squash Team,3,1,2,9,8,7,0,0,0,0
Kowloon Cricket Club 9,3,1,2,8,7,8,1,0,0,0
The Best Group 2,3,1,2,7,6,9,0,0,0,0
Hong Kong Football Club 9,3,1,2,5,4,11,0,0,0,0
Centre Squash,3,0,3,4,4,11,0,0,0,0
