Team,Played,Won,Lost,Points,Rubbers For,Rubbers Against,CRs Given,CRs Received,WOs Given,WOs Received
Ladies Recreation Club Div 8,3,3,0,14,11,4,1,0,0,0
Hong Kong Football Club 8,3,3,0,14,11,4,0,1,0,0
Physical Chess 3,3,3,0,13,10,5,0,0,0,0
Sha Tin 3,2,2,0,12,10,0,0,1,0,0
Striving Squash,3,1,2,7,6,9,0,0,0,0
TOMCAT,3,0,3,4,4,11,2,0,0,0
Squashathon Zero,2,0,2,4,4,6,0,1,0,0
i-Mask Advance Squash Club 2,3,0,3,4,4,11,0,0,0,0
Kinetic 2,2,0,2,0,0,10,0,0,0,0
