Team,Played,Won,Lost,Points,Rubbers For,Rubbers Against,CRs Given,CRs Received,WOs Given,WOs Received
Hong Kong Football Club L2B,3,3,0,11,8,4,0,1,0,0
Kowloon Cricket Club L2,3,3,0,11,8,4,0,0,0,0
JESSICA L2,3,1,2,9,8,4,0,0,0,0
Hong Kong Football Club L2A,3,1,2,8,7,5,0,0,0,0
Hong Kong Cricket Club L2,3,1,2,4,3,9,0,0,0,0
Hong Kong Football Club L2C,3,0,3,2,2,10,1,0,0,0
