Team,Rubber 1 Win %,Rubber 2 Win %,Rubber 3 Win %,avg_win_perc
Hong Kong Football Club L3C,0.0,100.0,50.0,50.0
JESSICA L3,-33.33333333333333,66.66666666666667,-66.66666666666666,-11.1111111111111
Hong Kong Football Club L3B,0.0,50.0,-100.0,-16.66666666666667
i-Mask Advance Squash Club L3,-50.0,-50.0,25.0,-25.0
Hong Kong Football Club L3A,-50.0,0.0,-50.0,-33.333333333333336
