Team,Rubber 1 Win %,Rubber 2 Win %,Rubber 3 Win %,Rubber 4 Win %,Rubber 5 Win %,avg_win_perc,Total Rubbers
Perrier KCC 8,80.0,60.0,90.0,80.0,75.0,77.0,100
i-MASK Advance Squash Club 10,80.0,75.0,80.0,70.0,65.0,74.0,100
SQUASHED BALLS,75.0,75.0,75.0,70.0,44.44444444444444,67.88888888888889,98
Honey Badger SC 2,60.0,40.0,65.0,80.0,60.0,61.0,100
Star River 2,57.89473684210527,57.89473684210527,31.57894736842105,47.368421052631575,57.89473684210527,50.526315789473685,95
Hong Kong Football Club 13,60.0,30.0,47.368421052631575,47.368421052631575,42.10526315789473,45.368421052631575,97
The Squash Club 3,31.57894736842105,42.10526315789473,47.368421052631575,52.63157894736842,42.10526315789473,43.1578947368421,95
South China Athletic Association,25.0,50.0,52.63157894736842,25.0,38.88888888888889,38.304093567251456,97
KTSC,45.0,60.0,10.0,15.0,57.89473684210527,37.578947368421055,99
Visions,30.0,30.0,31.57894736842105,40.0,50.0,36.315789473684205,99
Honey Badger SC 3,0.0,27.77777777777778,11.76470588235294,17.647058823529413,6.25,12.687908496732026,86
