Home Team,Away Team,Venue,Match Week,Date,Avg Simulated Home Points,Avg Simulated Away Points
Happy Squash 4,Electrify Squash Div 13,Yeung Uk Road Sports Centre,10,2025-01-10,1.4292146073036518,4.570785392696348
Energy Squash Club 2,X-Alpha 5,HK Squash Centre,10,2025-01-10,2.6508254127063533,3.3491745872936467
i-Mask Advance Squash Club 5,Energy Squash Club 1,HK Squash Centre,10,2025-01-10,2.298649324662331,3.701350675337669
Kinetic 4,Fusion Squash Club 2,Pei Ho Street Sports Centre,10,2025-01-10,2.312656328164082,3.687343671835918
HKIS Div 13,SocGen Squash,HK Squash Centre,10,2025-01-10,2.989494747373687,3.010505252626313
Sha Tin 6,Yuen Long District Sports Association Limited,Cornwall Street Squash Centre,10,2025-01-10,4.4087043521760885,1.591295647823912
Energy Squash Club 2,Energy Squash Club 1,HK Squash Centre,11,2025-01-17,2.546273136568284,3.453726863431716
Sha Tin 6,HKIS Div 13,Cornwall Street Squash Centre,11,2025-01-17,3.3496748374187093,2.6503251625812907
Kinetic 4,SocGen Squash,Pei Ho Street Sports Centre,11,2025-01-17,2.2116058029014507,3.7883941970985493
i-Mask Advance Squash Club 5,Fusion Squash Club 2,Cornwall Street Squash Centre,11,2025-01-17,2.1980990495247625,3.8019009504752375
Happy Squash 4,X-Alpha 5,Yeung Uk Road Sports Centre,11,2025-01-17,2.2876438219109554,3.7123561780890446
Yuen Long District Sports Association Limited,Electrify Squash Div 13,Tai Kiu Market Squash Courts,11,2025-01-17,1.59879939969985,4.40120060030015
X-Alpha 5,Electrify Squash Div 13,Cornwall Street Squash Centre,12,2025-01-24,2.16008004002001,3.83991995997999
Happy Squash 4,Energy Squash Club 1,Yeung Uk Road Sports Centre,12,2025-01-24,2.2291145572786393,3.7708854427213607
Fusion Squash Club 2,Energy Squash Club 2,Harbour Road Sports Centre,12,2025-01-24,3.83991995997999,2.16008004002001
i-Mask Advance Squash Club 5,SocGen Squash,Cornwall Street Squash Centre,12,2025-01-24,2.024512256128064,3.975487743871936
Sha Tin 6,Kinetic 4,Cornwall Street Squash Centre,12,2025-01-24,4.270135067533767,1.7298649324662332
HKIS Div 13,Yuen Long District Sports Association Limited,Harbour Road Sports Centre,12,2025-01-24,4.127063531765883,1.872936468234117
Kinetic 4,HKIS Div 13,HK Squash Centre,13,2025-02-07,2.0625312656328165,3.9374687343671835
i-Mask Advance Squash Club 5,Sha Tin 6,HK Squash Centre,13,2025-02-07,1.854927463731866,4.145072536268134
Energy Squash Club 2,SocGen Squash,HK Squash Centre,13,2025-02-07,2.1010505252626315,3.8989494747373685
Happy Squash 4,Fusion Squash Club 2,Yeung Uk Road Sports Centre,13,2025-02-07,1.9939969984992496,4.00600300150075
Energy Squash Club 1,Electrify Squash Div 13,Pei Ho Street Sports Centre,13,2025-02-07,2.172586293146573,3.827413706853427
Yuen Long District Sports Association Limited,X-Alpha 5,Tai Kiu Market Squash Courts,13,2025-02-07,2.511255627813907,3.488744372186093
X-Alpha 5,Energy Squash Club 1,Cornwall Street Squash Centre,14,2025-02-14,2.9774887443721862,3.0225112556278138
Fusion Squash Club 2,Electrify Squash Div 13,Harbour Road Sports Centre,14,2025-02-14,2.4112056028014006,3.5887943971985994
Happy Squash 4,SocGen Squash,Wai Tsuen Sports Centre,14,2025-02-14,1.9344672336168085,4.065532766383192
Energy Squash Club 2,Sha Tin 6,Smithfield Sports Centre,14,2025-02-14,2.0765382691345673,3.9234617308654327
HKIS Div 13,i-Mask Advance Squash Club 5,Harbour Road Sports Centre,14,2025-02-14,4.025012506253127,1.9749874937468734
Yuen Long District Sports Association Limited,Kinetic 4,Tai Kiu Market Squash Courts,14,2025-02-14,2.996998499249625,3.003001500750375
Kinetic 4,i-Mask Advance Squash Club 5,Pei Ho Street Sports Centre,15,2025-02-21,3.281640820410205,2.718359179589795
Energy Squash Club 2,HKIS Div 13,HK Squash Centre,15,2025-02-21,2.134067033516758,3.865932966483242
Happy Squash 4,Sha Tin 6,Yeung Uk Road Sports Centre,15,2025-02-21,1.6953476738369184,4.304652326163081
Electrify Squash Div 13,SocGen Squash,HK Squash Centre,15,2025-02-21,3.5332666333166585,2.4667333666833415
X-Alpha 5,Fusion Squash Club 2,Cornwall Street Squash Centre,15,2025-02-21,2.8779389694847426,3.1220610305152574
Yuen Long District Sports Association Limited,Energy Squash Club 1,Tai Kiu Market Squash Courts,15,2025-02-21,2.3996998499249624,3.6003001500750376
Fusion Squash Club 2,Energy Squash Club 1,Harbour Road Sports Centre,16,2025-02-28,3.268134067033517,2.731865932966483
