Team,Rubber 1 Win %,Rubber 2 Win %,Rubber 3 Win %,Rubber 4 Win %,Rubber 5 Win %,avg_win_perc,Total Rubbers
Kowloon Cricket Club 4,44.44444444444444,100.0,88.88888888888889,75.0,100.0,81.66666666666667,42
YLJR,60.0,70.0,80.0,80.0,44.44444444444444,66.88888888888889,49
TNGX,50.0,70.0,70.0,60.0,50.0,60.0,48
X-Alpha 2,33.33333333333333,55.55555555555556,55.55555555555556,77.77777777777779,71.42857142857143,58.730158730158735,43
Hong Kong Football Club 4B,30.0,60.0,40.0,70.0,66.66666666666666,53.33333333333333,49
Sha Tin 1,100.0,33.33333333333333,55.55555555555556,33.33333333333333,33.33333333333333,51.1111111111111,45
Hong Kong Football Club 4A,50.0,60.0,30.0,20.0,44.44444444444444,40.88888888888889,49
The Squash Club 1,88.88888888888889,22.22222222222222,11.11111111111111,33.33333333333333,12.5,33.61111111111111,44
Hong Kong Cricket Club D4A,11.11111111111111,11.11111111111111,33.33333333333333,12.5,71.42857142857143,27.8968253968254,42
Hong Kong Cricket Club D4B,33.33333333333333,11.11111111111111,33.33333333333333,33.33333333333333,22.22222222222222,26.666666666666664,45
