Team,Rubber 1 Win %,Rubber 2 Win %,Rubber 3 Win %,Rubber 4 Win %,Rubber 5 Win %,avg_win_perc
Mercury,33.33333333333333,80.0,46.66666666666666,66.66666666666666,46.66666666666666,54.66666666666666
Hong Kong Cricket Club D10,43.33333333333334,63.33333333333334,63.33333333333334,50.0,40.0,52.0
Thunder 2,100.0,-33.33333333333333,-16.666666666666657,66.66666666666667,50.0,33.333333333333336
i-Mask Advance Squash Club 4,-16.66666666666667,33.33333333333333,33.33333333333333,16.666666666666657,66.66666666666666,26.666666666666657
Bravo D10,66.66666666666666,0.0,33.33333333333333,0.0,0.0,19.999999999999996
Sha Tin 4,0.0,0.0,0.0,0.0,0.0,0.0
Kwai Tsing District Squash Club,16.666666666666657,16.666666666666657,-50.0,-33.33333333333334,-33.33333333333334,-16.66666666666667
RELAY 1,0.0,0.0,0.0,-33.33333333333334,-66.66666666666666,-20.0
Banbil,10.0,-15.0,-55.0,-30.0,-33.33333333333333,-24.666666666666664
Squashathon Advance,20.0,-35.0,-50.0,-5.0,-75.0,-29.0
United Services Recreation Club 3,-63.33333333333334,-46.66666666666666,-63.33333333333334,-26.666666666666657,6.666666666666671,-38.66666666666666
