Team,Rubber 1 Win %,Rubber 2 Win %,Rubber 3 Win %,avg_win_perc
Hong Kong Football Club M1A,0.0,-33.33333333333333,0.0,-11.1111111111111
Squashathon M+,0.0,-33.33333333333333,-8.333333333333329,-13.888888888888884
Hong Kong Cricket Club M1A,0.0,-66.66666666666667,0.0,-22.222222222222236
Hong Kong Cricket Club M1B,-16.66666666666667,-66.66666666666667,0.0,-27.777777777777782
Hong Kong Football Club M1B,0.0,-100.0,0.0,-33.33333333333333
