Team,Rubber 1 Win %,Rubber 2 Win %,Rubber 3 Win %,Rubber 4 Win %,Rubber 5 Win %,avg_win_perc
SKCSC M4,16.666666666666657,83.33333333333334,46.66666666666667,66.66666666666667,50.0,52.66666666666667
United Services Recreation Club M4,17.14285714285714,57.14285714285714,17.14285714285714,45.71428571428571,80.0,43.428571428571416
Royal Hong Kong Yacht Club M4,22.22222222222222,33.33333333333333,22.22222222222222,11.11111111111111,33.33333333333333,24.444444444444443
Hong Kong Club Blue,0.0,0.0,33.333333333333336,49.99999999999999,33.33333333333333,23.333333333333332
Bolton,60.0,30.0,0.0,-25.0,25.0,18.0
Hong Kong Football Club M4B,16.66666666666667,33.33333333333334,-8.333333333333343,0.0,16.666666666666664,11.666666666666657
WAKO,-40.0,-10.0,26.66666666666667,-3.333333333333343,50.0,4.666666666666671
Kowloon Cricket Club M4,-22.857142857142854,8.57142857142857,-11.42857142857143,17.142857142857146,11.42857142857143,0.5714285714285694
Hong Kong Football Club M4A,-35.0,-20.0,-40.0,10.0,30.0,-11.0
Hong Kong Cricket Club M4,-43.33333333333334,-26.666666666666657,-6.666666666666657,6.666666666666671,-10.0,-16.0
