Team,Rubber 1 Win %,Rubber 2 Win %,Rubber 3 Win %,Rubber 4 Win %,avg_win_perc
Squashathon Ladies,75.0,66.66666666666666,50.0,66.66666666666666,64.58333333333333
Hong Kong Football Club L4,50.0,25.0,-16.66666666666667,50.0,27.08333333333333
JESSICA Mochis,35.0,25.0,33.33333333333334,0.0,23.333333333333343
Kwai Tsing District Squash Club L4,28.57142857142857,-28.57142857142857,-28.57142857142857,33.333333333333336,1.190476190476197
Hong Kong Football Club JSA,-25.0,16.666666666666657,-8.333333333333343,16.666666666666657,-7.105427357601002e-15
Hong Kong Cricket Club Rockettes,20.0,-26.666666666666657,-13.333333333333329,0.0,-4.9999999999999964
JESSICA L4,-46.66666666666667,0.0,-33.33333333333334,-33.33333333333334,-28.333333333333343
Hong Kong Cricket Club L4,0.0,-75.0,-75.0,0.0,-37.5
The Squash Club L4,8.333333333333329,-50.0,-75.0,-41.66666666666667,-39.583333333333336
