Team,Rubber 1 Win %,Rubber 2 Win %,Rubber 3 Win %,Rubber 4 Win %,Rubber 5 Win %,avg_win_perc
YLJR,0.0,75.0,50.0,25.0,50.0,40.0
TNGX,41.66666666666667,-25.0,66.66666666666667,33.33333333333334,50.0,33.33333333333334
Hong Kong Cricket Club D4A,20.0,40.0,-10.0,50.0,66.66666666666667,33.333333333333336
Hong Kong Cricket Club D4B,0.0,0.0,40.0,40.0,20.0,20.0
The Squash Club 1,0.0,-8.333333333333329,25.0,25.0,25.0,13.333333333333336
Hong Kong Football Club 4A,-20.0,20.0,-20.0,0.0,55.0,7.0
Kowloon Cricket Club 4,10.0,-40.0,-23.333333333333343,0.0,0.0,-10.666666666666671
Hong Kong Football Club 4B,20.0,-20.0,20.0,-20.0,-60.0,-12.0
Sha Tin 1,0.0,33.33333333333333,-66.66666666666667,-66.66666666666667,33.33333333333333,-13.33333333333335
X-Alpha 2,-25.0,-25.0,-25.0,-25.0,16.66666666666667,-16.666666666666657
