Team,Played,Won,Lost,Points,Rubbers For,Rubbers Against
Kowloon Cricket Club 6B,4,4,0,21,17,3
Kowloon Cricket Club 6A,4,3,1,18,15,5
United Services Recreation Club 2,3,3,0,14,11,4
Hong Kong Cricket Club 4,3,2,1,12,10,5
Hong Kong Football Club 6B,4,2,2,11,9,11
Hong Kong Football Club 6A,3,1,2,8,7,8
Friend Club 3,4,1,3,7,6,14
Global Squash 1,4,1,3,7,6,14
Social Squash Team,4,1,3,6,5,15
Hong Kong Football Club 6C,3,0,3,4,4,11
