Team,Played,Won,Lost,Points,Rubbers For,Rubbers Against
Royal Hong Kong Yacht Club Div 15,3,3,0,14,11,4
Physical Chess 5,3,3,0,12,9,6
Hong Kong Cricket Club 8,4,1,3,11,10,10
Sha Tin 7,4,1,3,8,7,13
HKIS Div 15,3,1,2,8,7,8
Squashathon One,2,1,1,6,5,5
United Services Recreation Club 4,3,1,2,5,6,9
