Team,Played,Won,Lost,Points,Rubbers For,Rubbers Against
Ladies Recreation Club Div 14,4,4,0,19,15,5
Electrify Squash Div 14,4,3,1,16,13,7
Hong Kong Football Club 14B,4,2,2,14,12,8
Kowloon Cricket Club 14,4,2,2,13,11,9
8 Virtues + 1,4,3,1,12,9,11
North District Sports Association 3,4,1,3,9,8,12
Hong Kong Football Club 14A,4,1,3,8,7,13
X-Alpha 6,4,0,4,5,5,15
