Team,Played,Won,Lost,Points,Rubbers For,Rubbers Against
South China Athletic Association,4,4,0,20,16,4
Winter Warriors,4,3,1,18,15,5
Alpha CUHK,4,3,1,17,14,6
North District Sports Association 1,4,3,1,16,13,7
Star River 2,3,3,0,12,9,6
Hong Kong Football Club 12A,3,2,1,11,9,6
Sea Bear,4,1,3,11,10,10
ZOMA,4,1,3,9,8,12
Hong Kong Racketlon Assoication 2,3,0,3,5,5,10
CSD Squash Team,3,1,2,4,4,11
Latecomers,3,0,3,2,2,13
Hong Kong Football Club 12B,3,0,3,0,0,15
