Team,Rubber 1 Win %,Rubber 2 Win %,Rubber 3 Win %,avg_win_perc,Total Rubbers
Hong Kong Football Club M1B,80.0,90.0,60.0,76.66666666666667,30
Hong Kong Football Club M1A,40.0,70.0,87.5,65.83333333333333,28
Hong Kong Cricket Club M1B,70.0,50.0,50.0,56.666666666666664,30
Hong Kong Cricket Club M1A,41.66666666666667,33.33333333333333,10.0,28.333333333333332,34
Ladies Recreation Club M1,20.0,10.0,50.0,26.666666666666668,30
